recent_pay_mean,pay_status_max,consecutive_delays,pay_0,severe_delay_count,pay_status_mean,financial_strain,pay_2,edu_payment_interaction,historical_pay_mean,pay_3,pay_volatility,pay_5,pay_4,pay_trend_change,pay_6,pay_amt1,pay_ratio_min,pay_improvement,pay_amt_mean,pay_amt_max,pay_amt2,pay_amt3,limit_bal,limit_per_age,util_rate_2,bill_recent_vs_avg,util_rate_max,pay_amt5,util_rate_mean,default
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,6000,0.0478354460655345,0,4833.333333333333,8000,5000,1000,100000,3448.2758620689656,0.4884951150488495,1.4493899204244032,0.4884951150488495,5000,0.251320820125132,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,15024,0.0360535020656903,0,20111.333333333332,30002,30002,15052,390000,12187.5,0.9639103489478232,1.236326884266842,0.9780821074817756,25001,0.7911167749142524,0
0.0,0,0,0,0,-0.3333333333333333,3,0,-1.0,-0.6666666666666666,0,0.816496580927726,0,0,0.6666666666666666,-2,2000,0.0,2,673.1666666666666,2000,1400,639,180000,5000.0,0.1706601629990944,1.420076036997106,0.1774379031227604,0,0.1142169580539367,0
1.6666666666666667,2,3,1,2,0.3333333333333333,4,2,0.6666666666666666,-1.0,2,1.5055453054181622,-1,-1,2.666666666666667,-1,1905,0.0009410878976096,2,1828.1666666666667,2889,5,1527,300000,7894.736842105263,0.0177066076446411,1.7789797538705836,0.019916600277999,2889,0.0111921849149391,0
-1.0,-1,0,-1,0,-1.0,0,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,1445,0.1866683890970158,0,3960.0,12319,782,790,260000,7027.027027027027,0.0055576709320348,1.9405791650996616,0.0473805869977423,12319,0.0153364794750789,0
-1.0,1,1,1,0,-1.5,2,-2,-1.5,-2.0,-2,1.224744871391589,-2,-2,1.0,-2,0,0.0,3,0.0,0,0,0,360000,12000.0,0.0,0.0,0.0,0,0.0,0
-0.3333333333333333,0,0,0,0,-0.3333333333333333,0,-1,-0.3333333333333333,-0.3333333333333333,0,0.5163977794943223,0,0,0.0,-1,525,0.613604683579593,1,4147.5,8389,3519,2201,80000,2962.962962962963,0.0054624317196035,0.220824295010846,0.0602742465719178,8389,0.0287996400044999,0
-1.3333333333333333,-1,0,-1,0,-1.6666666666666667,2,-1,-0.0,-2.0,-2,0.5163977794943223,-2,-2,0.6666666666666667,-2,0,-0.0,1,0.0,0,0,0,100000,3703.703703703704,-0.0007299927000729,6.083121092845566,0.2627273727262727,0,0.0431795682043179,1
2.0,2,5,2,5,1.6666666666666667,7,2,3.3333333333333335,1.3333333333333333,2,0.816496580927726,2,2,0.6666666666666667,0,3114,0.0,2,1001.5,3114,800,770,20000,416.6666666666667,0.8597570121493925,0.8488906004680511,0.88035598220089,776,0.843832808359582,1
-1.0,0,0,-1,0,-0.6666666666666666,3,-1,-0.0,-0.3333333333333333,-1,0.5163977794943223,0,-1,-0.6666666666666667,0,0,0.0,-1,2777.3333333333335,16476,188,16476,210000,6176.470588235294,0.0,2.8145783822228387,0.1287708153770696,0,0.045746607555837,0
0.0,2,1,0,1,0.3333333333333333,7,0,0.3333333333333333,0.6666666666666666,0,0.816496580927726,0,0,-0.6666666666666666,2,1126,0.0101040719409922,-2,633.8333333333334,1136,1136,316,10000,384.61538461538464,0.8007199280071993,0.7941310109806891,0.9895010498950104,100,0.8801453188014533,0
-1.0,0,0,-1,0,-0.6666666666666666,0,-1,-0.0,-0.3333333333333333,-1,0.5163977794943223,0,-1,-0.6666666666666667,0,360,0.0356790676826535,-1,4244.666666666667,16133,360,16133,150000,5555.555555555556,0.0023999840001066,0.0348921734916404,0.1491790054732968,796,0.0687762081586122,0
-1.0,-1,0,-1,0,-1.0,0,-1,-2.0,-1.0,-1,0.0,-1,-1,0.0,-1,390,0.9974424552429668,0,455.0,780,390,390,360000,9473.684210526317,0.0010833303240824,0.9974424552429668,0.0010833303240824,390,0.0010833303240824,0
0.0,0,0,0,0,-0.3333333333333333,2,0,-0.3333333333333333,-0.6666666666666666,0,0.816496580927726,0,0,0.6666666666666666,-2,1235,-0.0,2,571.5,1369,1369,825,80000,1860.4651162790697,0.22387220159748,1.568607501271794,0.22387220159748,0,0.1351295608804889,0
-0.6666666666666666,0,0,-1,0,-0.5,1,-1,-0.0,-0.3333333333333333,0,0.5477225575051661,0,0,-0.3333333333333333,-1,9403,0.0119604784191367,0,4459.666666666667,10007,10007,184,130000,4333.333333333333,0.0723302128445165,1.3788754964119,0.1183298590010846,1738,0.0735968697676684,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,1000,0.0,0,366.6666666666667,1000,1000,200,30000,810.8108108108108,0.3434885503816539,2.5044749779402498,0.3434885503816539,0,0.1321789273690876,0
0.6666666666666666,2,1,2,1,0.3333333333333333,6,0,0.3333333333333333,0.0,0,0.816496580927726,0,0,0.6666666666666666,0,10896,0.0262055968464073,2,7207.333333333333,10896,8123,7522,430000,13870.967741935485,0.6443705944869895,1.479454795807809,0.7737679679814699,4700,0.5230065356437156,1
0.0,2,1,0,1,0.1666666666666666,5,0,0.1666666666666666,0.3333333333333333,0,0.983192080250175,-1,0,-0.3333333333333333,2,1602,-13.92018170019468,-2,4162.166666666667,21451,1268,0,20000,833.3333333333334,0.8984050797460127,1.0967869500741474,0.9954002299885004,0,0.7585370731463427,0
0.0,0,0,0,0,-0.6666666666666666,3,0,-0.6666666666666666,-1.3333333333333333,0,1.0327955589886446,-2,0,1.3333333333333333,-2,8025,-119.3181818181818,2,3049.6666666666665,8025,5023,0,50000,1515.1515151515152,0.8931621367572649,2.2240777556880937,1.006819863602728,5250,0.4526709465810683,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,7000,0.0157138816430434,0,3333.3333333333335,7000,5000,2000,140000,5185.185185185185,0.9428789794358612,1.4536955755972916,0.9428789794358612,2000,0.6387347233234049,0
-1.0,-1,0,-1,0,-1.0,0,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,9139,0.2461652877196244,0,14179.333333333334,29889,5481,27110,200000,6060.606060606061,0.0454247728761356,0.9511619888283568,0.1348743256283718,10809,0.060415531255677,0
2.0,2,5,2,5,1.6666666666666667,7,2,1.6666666666666667,1.3333333333333333,2,0.816496580927726,2,2,0.6666666666666667,0,0,0.0,2,2396.3333333333335,5000,5000,3200,80000,2758.620689655173,0.7985150185622679,1.0026201185303865,0.8669266634167073,2309,0.8165752094765483,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,1211,0.0303520530005392,0,703.8333333333334,1211,1202,452,50000,2083.3333333333335,0.23997520049599,0.9960044161715998,0.2597948041039179,504,0.2535882615681019,1
1.0,2,2,1,1,0.5,8,2,0.5,0.0,0,0.8366600265340756,0,0,1.0,0,0,0.0,1,5661.166666666667,11143,11143,7300,280000,10000.0,1.015932085956836,1.20302626732028,1.0613962092992526,6000,0.8822682776132943,0
-1.0,1,1,1,0,-1.5,2,-2,-1.5,-2.0,-2,1.224744871391589,-2,-2,1.0,-2,0,0.0,3,0.0,0,0,0,710000,13653.846153846154,0.0,0.0,0.0,0,0.0,0
-0.3333333333333333,1,1,1,0,-0.6666666666666666,0,-1,-0.0,-1.0,-1,0.816496580927726,-1,-1,0.6666666666666667,-1,100000,0.0,2,18950.5,100000,0,7632,180000,6000.0,0.5555524691529492,0.0,0.5555524691529492,6071,0.1052799706668296,0
-2.0,-2,0,-2,0,-2.0,0,-2,-0.0,-2.0,-2,0.0,-2,-2,0.0,-2,13351,0.2057121523240619,0,21549.833333333332,50933,18997,50933,500000,12500.0,0.0251179497641004,0.5469084118904919,0.1003977992044015,18060,0.0442685781295104,0
-1.0,1,1,1,0,-1.5,2,-2,-1.5,-2.0,-2,1.224744871391589,-2,-2,1.0,-2,0,0.0,3,0.0,0,0,0,360000,10588.235294117649,0.0,0.0,0.0,0,0.0,1
-0.3333333333333333,2,1,-1,1,0.1666666666666666,5,0,0.0,0.6666666666666666,0,0.983192080250175,0,2,-1.0,0,3000,0.0,-1,1916.6666666666667,3000,0,2000,50000,1666.6666666666667,0.4586308273834523,0.8444117156672039,0.5614487710245795,2000,0.4797837376585801,0
0.6666666666666666,2,1,2,1,0.3333333333333333,7,0,0.3333333333333333,0.0,0,0.816496580927726,0,0,0.6666666666666666,0,2178,0.0346677278153601,2,5461.166666666667,14710,2674,2200,80000,2857.1428571428573,0.7985275184060199,0.8330511883240587,1.4592567592905088,8000,0.9426548834806232,1
0.6666666666666666,2,1,0,1,0.3333333333333333,7,0,0.3333333333333333,0.0,2,0.816496580927726,0,0,0.6666666666666666,0,5000,0.0,0,2000.0,5000,0,2500,50000,1111.111111111111,0.9263814723705526,1.0586863960886528,0.9263814723705526,2000,0.8235501956627532,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,2008,0.0800115749113795,0,1185.6666666666667,2008,1106,1000,50000,2083.3333333333335,0.2764344713105738,1.453790715749311,0.2764344713105738,1000,0.1886828930088064,0
0.0,2,1,-1,1,-0.5,4,2,-0.0,-1.0,-1,1.224744871391589,-1,-1,1.0,-1,0,0.0,0,948.0,2215,1430,810,150000,4411.764705882353,0.0066666222225185,1.5291964731325902,0.0102132652448983,447,0.0066721777410372,0
-1.0,1,1,1,0,-1.5,2,-2,-1.5,-2.0,-2,1.224744871391589,-2,-2,1.0,-2,0,0.0,3,0.0,0,0,0,360000,12413.793103448275,0.0,0.0,0.0,0,0.0,1
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,2100,0.0256384756146073,0,1318.5,2100,2097,1289,50000,1515.1515151515152,0.994780104397912,1.4187430502197682,1.005479890402192,713,0.6984293647460386,0
-0.3333333333333333,0,0,0,0,-1.0,3,0,-0.0,-1.6666666666666667,-1,0.8944271909999159,-2,-1,1.3333333333333337,-2,1600,0.0191844222491337,2,4608.333333333333,13616,4990,13616,50000,1020.408163265306,1.5999680006399872,2.808821630845397,1.6679666406671867,4789,0.5938114571041914,0
-2.0,-2,0,-2,0,-2.0,1,-2,-0.0,-2.0,-2,0.0,-2,-2,0.0,-2,723,0.0773675762439807,0,1484.3333333333333,3664,723,1038,200000,6666.666666666667,0.0036149819250903,3.197627331318086,0.046719766401168,3664,0.0146057603045318,0
-0.3333333333333333,1,1,1,0,-1.0,0,-1,-0.0,-1.6666666666666667,-1,1.095445115010332,-2,-1,1.3333333333333337,-2,36710,-692.6415094339623,3,6970.666666666667,36710,5114,0,80000,2666.6666666666665,0.4581942725715928,-0.0077656871674416,0.4581942725715928,0,0.0869072469927459,0
-1.0,-1,0,-1,0,-1.0,0,-1,-1.0,-1.0,-1,0.0,-1,-1,0.0,-1,390,0.9974424552429668,0,455.0,780,390,390,140000,2978.723404255319,0.0027856943878972,0.9974424552429668,0.0027856943878972,390,0.0027856943878972,0
0.0,0,0,0,0,-0.3333333333333333,3,0,-0.0,-0.6666666666666666,0,0.816496580927726,0,0,0.6666666666666666,-2,1800,-1.0005265929436546,2,1083.3333333333333,2800,2800,0,20000,869.5652173913044,0.8121593920303984,1.368328187031319,0.9149542522873856,1900,0.5477809442861191,1
-1.0,1,1,1,0,-1.5,2,-2,-3.0,-2.0,-2,1.224744871391589,-2,-2,1.0,-2,0,0.0,3,0.0,0,0,0,80000,2285.714285714286,0.0,0.0,0.0,0,0.0,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,5000,0.0268345915775161,0,4500.0,6000,5000,3000,110000,3548.3870967741937,0.9923182516522576,1.2817195915094772,1.016308942645976,6000,0.7615461071566018,0
0.0,0,0,0,0,0.0,5,0,0.0,0.0,0,0.0,0,0,0.0,0,5341,0.0266175889027469,0,5190.166666666667,13000,4000,3500,140000,5000.0,1.0131999057149592,1.2644839600576143,1.0252498196441453,13000,0.8107977800158569,0
0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,20018,0.1279263144428809,0,16849.833333333332,25030,6028,25030,300000,9375.0,0.1300962330125566,0.6328946857653042,0.260562464791784,20000,0.1717360942130192,0
0.0,0,0,0,0,-0.6666666666666666,3,0,-0.6666666666666666,-1.3333333333333333,0,1.0327955589886446,-2,0,1.3333333333333333,-2,1300,0.0,2,418.3333333333333,1300,1210,0,50000,1666.6666666666667,0.3963320733585328,3.4305250717541784,0.9482010359792804,0,0.2763811390438858,1
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,3007,0.035448798988622,0,16085.666666666666,80000,2804,2802,180000,4500.0,0.4394364475752912,1.0488587621122678,0.4693529480391775,5000,0.4474836250909717,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,16923,0.0296308002291448,0,9221.166666666666,16923,7714,7283,290000,7250.0,0.7479629380588343,1.0059119048237648,0.7479629380588343,10000,0.7299647242595714,0
-1.0,2,1,1,1,-0.6666666666666666,3,-2,-0.6666666666666666,-0.3333333333333333,-2,1.7511900715418265,-1,-2,-0.6666666666666667,2,0,0.0,-1,413.6666666666667,1500,0,0,60000,1621.6216216216217,0.0,0.0,0.0163663938934351,0,0.005038804908807,0
1.0,2,2,1,2,0.8333333333333334,5,2,0.8333333333333334,0.6666666666666666,0,0.983192080250175,2,0,0.3333333333333333,0,0,0.0,1,1666.6666666666667,3000,3000,2000,100000,2564.102564102564,0.1244687553124468,0.8357064148823542,0.1905280947190528,3000,0.1542651240154265,0
0.0,0,0,0,0,-1.0,3,0,-1.0,-2.0,0,1.095445115010332,-2,-2,2.0,-2,1900,0.0,2,316.6666666666667,1900,0,0,30000,714.2857142857143,1.029965667811073,2.9486605673665505,1.029965667811073,0,0.3375776363010122,0
2.0,3,5,2,5,1.8333333333333333,5,2,3.6666666666666665,1.6666666666666667,2,0.9831920802501752,2,3,0.3333333333333332,0,7000,0.0,2,4400.0,7000,7000,2300,220000,7857.142857142857,0.6992104581342812,0.9825624534891932,0.7115013113576757,5600,0.6973294060784571,0
-2.0,-2,0,-2,0,-2.0,2,-2,-2.0,-2.0,-2,0.0,-2,-2,0.0,-2,0,0.0,0,0.0,0,0,0,230000,7419.354838709677,0.0,0.0,0.0,0,0.0,0
-1.0,1,1,1,0,-1.3333333333333333,0,-2,-0.0,-1.6666666666666667,-2,1.2110601416389966,-2,-2,0.6666666666666667,-1,0,0.0,2,888.8333333333334,4443,0,0,30000,1000.0,0.0,0.0,0.1480950634978834,4443,0.0246825105829805,0
-0.6666666666666666,0,0,0,0,-0.6666666666666666,0,-1,-0.6666666666666666,-0.6666666666666666,-1,0.5163977794943223,-1,-1,0.0,0,1547,0.0423905872003518,0,4097.166666666667,18660,1539,1066,20000,416.6666666666667,0.0773461326933653,0.1923150357995227,0.9105544722763862,771,0.3490992117060814,0
0.0,2,2,-1,2,0.0,3,-1,0.0,0.0,2,1.5491933384829668,-1,2,0.0,-1,780,0.0,0,415.0,1320,0,0,50000,1612.9032258064517,0.0155996880062398,1.1538461538461535,0.0263994720105597,1320,0.0134997300053998,0
-1.0,1,1,1,0,-1.3333333333333333,0,-2,-1.3333333333333333,-1.6666666666666667,-2,1.2110601416389966,-2,-2,0.6666666666666667,-1,0,0.0,2,108.33333333333331,650,0,0,80000,1702.127659574468,0.0,0.0,0.0081248984387695,650,0.0013541497397949,1
0.6666666666666666,2,1,0,1,0.3333333333333333,6,0,0.0,0.0,2,0.816496580927726,0,0,0.6666666666666666,0,3200,0.0,0,1200.0,3200,0,1000,90000,3000.0,0.30611882090199,1.4160703410475028,0.30611882090199,2000,0.1945941341392502,0
-0.6666666666666666,0,0,0,0,-0.3333333333333333,1,-1,-0.0,0.0,-1,0.5163977794943223,0,0,-0.6666666666666666,0,5000,0.0,0,6997.666666666667,19037,19037,0,80000,2500.0,0.0624992187597655,1.4233539956441617,0.3292958838014524,0,0.1740811573188668,0
0.6666666666666666,2,1,2,1,0.3333333333333333,7,0,0.6666666666666666,0.0,0,0.816496580927726,0,0,0.6666666666666666,0,3000,0.0430683830214863,2,2133.3333333333335,3000,2000,2000,50000,2083.3333333333335,0.7947841043179137,0.9080852408796392,0.8839623207535849,2000,0.8225735485290294,1
-2.0,-2,0,-2,0,-2.0,3,-2,-2.0,-2.0,-2,0.0,-2,-2,0.0,-2,0,0.0,0,0.0,0,0,0,50000,1666.6666666666667,0.0,5.993485342019544,0.1103977920441591,0,0.0183996320073598,0
0.6666666666666666,2,2,2,2,-0.3333333333333333,4,2,-0.6666666666666666,-1.3333333333333333,-2,1.8618986725025255,-1,-2,2.0,-1,3900,-76.8125,3,5358.0,10084,3179,773,20000,370.3703703703704,0.1943902804859757,2.533275204359673,0.968401579921004,10084,0.3822225555388898,0
-1.0,-1,0,-1,0,-1.0,1,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,1106,0.2963636363636364,0,708.8333333333334,1106,771,625,250000,6410.25641025641,0.0044239823040707,0.7148936170212766,0.0044239823040707,326,0.0029726547760475,0
-1.0,-1,0,-1,0,-1.0,0,-1,-1.0,-1.0,-1,0.0,-1,-1,0.0,-1,1742,0.6179001721170396,0,1277.3333333333333,1742,1077,902,120000,4800.0,0.0145165456954525,0.7659391154508902,0.0145165456954525,1271,0.0096638083571525,0
1.0,2,2,1,2,0.8333333333333334,7,2,0.8333333333333334,0.6666666666666666,0,0.983192080250175,0,0,0.3333333333333333,2,0,0.0,-1,3416.6666666666665,8500,4000,4000,110000,3793.103448275862,0.9799820001636348,1.0152974964044346,1.041635985127408,0,1.0081681075626585,1
-1.3333333333333333,-1,0,-1,0,-1.6666666666666667,3,-1,-0.0,-2.0,-2,0.5163977794943223,-2,-2,0.6666666666666667,-2,0,0.0,1,0.0,0,0,0,160000,4705.882352941177,0.0,5.660377358490566,0.0006249960937744,0,0.000104166015629,0
0.6666666666666666,2,1,2,1,0.1666666666666666,6,0,0.3333333333333333,-0.3333333333333333,0,0.983192080250175,0,-1,1.0,0,3543,0.0005984440454817,2,8134.833333333333,40003,1139,40003,80000,1509.433962264151,1.006624917188535,1.5250894450233934,1.0274621567230409,2100,0.6736936621625563,0
-2.0,-2,0,-2,0,-2.0,3,-2,-2.0,-2.0,-2,0.0,-2,-2,0.0,-2,5071,0.0003538570417551,0,2544.6666666666665,5071,3041,3096,410000,11081.081081081082,0.0930339194294648,1.5425923725793038,0.1002826822373604,212,0.065006752016052,0
-1.0,0,0,-1,0,-0.8333333333333334,0,-1,-0.8333333333333334,-0.6666666666666666,-1,0.408248290463863,-1,-1,-0.3333333333333333,0,70973,0.0340723106680553,-1,21255.333333333332,70973,9226,1845,100000,2272.7272727272725,0.7096129038709613,0.6911740838121206,0.7096129038709613,2920,0.3080569194308057,0
-1.0,-1,0,-1,0,-1.1666666666666667,0,-1,-1.1666666666666667,-1.3333333333333333,-1,0.408248290463863,-1,-2,0.3333333333333332,-1,99664,0.7491794557809474,0,88402.0,124063,74640,63758,750000,17045.454545454544,0.132837156217125,0.9084814155743252,0.132837156217125,83215,0.1063958581388558,0
0.0,0,0,0,0,0.0,5,0,0.0,0.0,0,0.0,0,0,0.0,0,1895,0.0228115198175078,0,1773.5,5000,1539,1089,30000,625.0,0.963067897736742,1.1762317917694818,1.002866571114296,400,0.8374720842638578,0
1.0,2,2,1,1,0.5,5,2,0.5,0.0,0,0.8366600265340756,0,0,1.0,0,3895,0.0228306281657854,1,10245.666666666666,50000,50000,2000,80000,2352.9411764705883,0.2013224834689566,0.4500985246862353,0.7190535118311021,2344,0.5296704624525527,0
-1.6666666666666667,0,0,-2,0,-0.8333333333333334,0,-2,-0.0,0.0,-1,0.983192080250175,0,0,-1.6666666666666667,0,5873,0.1431871551576013,-2,20260.166666666668,52983,52983,35002,430000,13437.5,0.0131883414224618,0.2471082901053581,0.164353106155567,7500,0.0962362103033868,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,14082,0.0316022811238892,0,14903.333333333334,20164,15023,15098,480000,10666.666666666666,0.6597590421686621,1.099821989528796,0.7293943137618464,15045,0.6631909794632372,0
-1.0,1,1,1,0,-1.5,2,-2,-3.0,-2.0,-2,1.224744871391589,-2,-2,1.0,-2,0,0.0,3,0.0,0,0,0,360000,12000.0,0.0,0.0,0.0,0,0.0,1
-0.3333333333333333,0,0,0,0,-0.8333333333333334,1,0,-0.0,-1.3333333333333333,-1,0.752772652709081,-1,-1,1.0,-2,2497,0.0,2,6220.0,18776,16047,18776,150000,3947.368421052632,0.1260991593389377,2.0058468430843996,0.1761054926300491,0,0.087789414737235,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,4000,0.0266563595409774,0,2342.6666666666665,4000,2338,2000,130000,4482.758620689655,0.6399643079668618,1.2613270890932686,0.6878254782655518,2000,0.5453111899139237,0
1.6666666666666667,3,5,1,4,1.6666666666666667,7,2,1.6666666666666667,1.6666666666666667,2,1.0327955589886446,2,3,0.0,0,0,0.0,1,1616.3333333333333,4898,4898,0,40000,833.3333333333334,0.9181270468238294,0.9599173079131732,1.0245993850153745,1800,0.97948801279968,0
-0.3333333333333333,0,0,-1,0,-0.1666666666666666,2,0,-0.0,0.0,0,0.408248290463863,0,0,-0.3333333333333333,0,7011,0.0,-1,2522.3333333333335,7011,3000,0,280000,8000.0,0.0436105585337195,1.127670966171818,0.0436105585337195,5000,0.0366837975578658,1
2.0,2,5,2,5,1.6666666666666667,8,2,1.6666666666666667,1.3333333333333333,2,0.816496580927726,2,2,0.6666666666666667,0,4000,0.0,2,1200.0,4000,0,2000,40000,869.5652173913044,0.92475188120297,1.000477170379649,0.9311267218319542,1200,0.8382290442738931,0
-1.6666666666666667,0,0,-2,0,-0.8333333333333334,0,-2,-0.0,0.0,-1,0.983192080250175,0,0,-1.6666666666666667,0,5771,0.0341218929957347,-2,23521.666666666668,120055,120055,5073,120000,4444.444444444444,0.0597661686152615,0.153776872194661,0.9223923133973884,3707,0.5643869634419714,0
-1.0,-1,0,-1,0,-1.3333333333333333,0,-1,-0.0,-1.6666666666666667,-1,0.5163977794943223,-2,-1,0.6666666666666667,-2,3579,0.5941363475803603,1,2144.6666666666665,3579,2262,2830,290000,7250.0,0.0122585784186951,0.791382028376248,0.0122585784186951,1235,0.0076522724634282,0
-1.0,-1,0,-1,0,-1.1666666666666667,1,-1,-2.3333333333333335,-1.3333333333333333,-1,0.408248290463863,-1,-1,0.3333333333333332,-2,3318,0.0,1,1282.3333333333333,3576,0,800,250000,6250.0,0.013255946976212,1.2258064516129032,0.0143039427842288,0,0.0064439742241031,0
-1.0,-1,0,-1,0,-1.0,0,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,2506,0.3216721019863623,0,7612.333333333333,29708,3380,1085,200000,4545.454545454545,0.0123999380003099,0.4022975032235377,0.0329748351258243,6601,0.0142132622670219,0
0.0,0,0,0,0,-0.1666666666666666,3,0,-0.1666666666666666,-0.3333333333333333,0,0.408248290463863,0,0,0.3333333333333333,-1,5000,0.0,1,8533.333333333334,37000,1200,0,80000,2424.242424242424,0.9706003674954063,1.854643563488646,1.0139248259396758,37000,0.5466827497989609,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,3000,0.0341812749879179,0,1909.0,3000,2000,778,130000,4642.857142857143,0.1650602687671633,0.8542829410337296,0.1823524434427427,2000,0.1690576739153288,0
-0.3333333333333333,0,0,-1,0,-0.1666666666666666,2,0,-0.1666666666666666,0.0,0,0.408248290463863,0,0,-0.3333333333333333,0,1500,0.1379881330205602,-1,1250.0,1500,1500,1500,290000,7631.578947368421,0.0094516915458912,0.3143297380585516,0.0249861207375147,1000,0.0156620149585691,1
-1.0,-1,0,-1,0,-1.3333333333333333,1,-1,-0.0,-1.6666666666666667,-1,0.5163977794943223,-2,-1,0.6666666666666667,-2,3394,0.0,1,616.8333333333334,3394,307,0,180000,6000.0,0.0170554608029955,1.3794673343956294,0.0170554608029955,0,0.0040620144702899,0
-2.0,0,0,-2,0,-1.3333333333333333,0,-2,-0.0,-0.6666666666666666,-2,0.816496580927726,0,-1,-1.3333333333333337,-1,0,-1059.25,-1,2651.0,7548,0,4237,360000,11250.0,-1.3888850308749142e-05,-0.0020103196408228,0.0208638309338029,7548,0.006905999335187,0
-1.0,2,1,-1,1,-0.5,3,-1,-0.5,0.0,-1,1.224744871391589,2,-1,-1.0,-1,586,0.0,0,2669.3333333333335,8956,5842,8956,140000,3684.2105263157896,0.0041856843879686,0.0745165854425404,0.0672995192891479,316,0.0302831170253545,0
-1.0,-1,0,-1,0,-1.0,0,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,15987,0.1234595192042,0,22719.5,54284,36607,8243,350000,8333.333333333334,0.0456770123513932,1.8545326549550416,0.165588098319719,54284,0.0892854591844023,0
-2.0,-2,0,-2,0,-2.0,0,-2,-0.0,-2.0,-2,0.0,-2,-2,0.0,-2,0,0.0,0,1729.6666666666667,8867,0,0,260000,7027.027027027027,0.0,0.0,0.0341037149857115,763,0.0061730531805646,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,2000,0.043826971118026,0,1416.6666666666667,2000,2000,1000,40000,1481.4814814814815,0.5008124796880078,0.8552972178820457,0.5858853528661784,1000,0.5359741006474837,0
-1.0,1,1,1,0,-1.5,2,-2,-0.0,-2.0,-2,1.224744871391589,-2,-2,1.0,-2,0,-0.0,3,0.0,0,0,0,180000,6428.571428571428,-0.0011111049383058,1.0050251256281406,-0.0011111049383058,0,-0.0011111049383058,1
0.0,0,0,0,0,-0.1666666666666666,3,0,-0.3333333333333333,-0.3333333333333333,0,0.408248290463863,0,-1,0.3333333333333333,0,1500,0.0171861345761724,0,2059.0,6157,3000,6157,80000,2857.1428571428573,0.1427482156473044,2.314358099374386,0.2797590030124623,138,0.1208672391595105,1
-1.0,-1,0,-1,0,-1.0,0,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,2403,0.5057336077624228,0,3668.0,5127,4730,4628,500000,10869.565217391304,0.0047899904200191,0.9574944071588368,0.010253979492041,3400,0.0080439839120321,0
-2.0,-2,0,-2,0,-2.0,3,-2,-6.0,-2.0,-2,0.0,-2,-2,0.0,-2,4840,0.0,0,806.6666666666666,4840,0,0,80000,2857.1428571428573,0.060499243759453,5.429154805143811,0.5761052986837665,0,0.1061007570738699,0
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,2000,0.0,0,2083.3333333333335,4500,2000,2000,30000,517.2413793103449,0.7443751874937502,0.8499821029384949,0.986567114429519,4500,0.8225448040620869,0
-1.0,1,1,1,0,-1.5,0,-2,-1.5,-2.0,-2,1.224744871391589,-2,-2,1.0,-2,0,0.0,3,570.3333333333334,3422,0,0,220000,5789.473684210527,0.0,0.0,0.0,0,0.0,0
0.0,0,0,0,0,-0.1666666666666666,3,0,-0.1666666666666666,-0.3333333333333333,0,0.408248290463863,0,0,0.3333333333333333,-1,2120,0.0,1,3106.3333333333335,13180,1010,328,70000,3043.478260869565,0.9751717832602392,2.1751454144644233,0.9751717832602392,13180,0.4482055018261644,0
-1.0,-1,0,-1,0,-1.0,0,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,16447,0.0425909494232475,0,6406.0,16447,3317,10771,510000,12142.857142857143,0.0322489563745953,0.4616051225265996,0.0322489563745953,2253,0.0135738295937981,0
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,2000,0.0587161872048089,0,2264.6666666666665,5000,1494,2000,20000,869.5652173913044,0.9694015299235038,0.9878152451119296,0.9694015299235038,2000,0.9115627551955736,0
