limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default,util_rate_1,util_rate_2,util_rate_3,util_rate_4,util_rate_5,util_rate_6,util_rate_mean,util_rate_max,util_rate_min,util_rate_std,pay_ratio_1,pay_ratio_2,pay_ratio_3,pay_ratio_4,pay_ratio_5,pay_ratio_6,pay_ratio_mean,pay_ratio_max,pay_ratio_min,full_payment_count,minimal_payment_count,bill_amt_mean,bill_amt_max,bill_amt_std,bill_trend,bill_growth_rate,bill_recent_vs_avg,pay_amt_mean,pay_amt_max,pay_amt_std,pay_trend,pay_consistency,debt_to_limit,debt_to_limit_max,pay_status_mean,pay_status_max,severe_delay_count,age_utilization,age_limit,behavior_stability,crisis_indicator
400000,2,2,1,42,-2,-2,-1,0,0,0,0,641,1290,1319,694,697,641,1290,29,0,3,703,0,0.0,0.0016024959937600157,0.003224991937520156,0.003297491756270609,0.0017349956625108437,0.0017424956437608907,0.001933745165637086,0.003297491756270609,0.0,0.0012208437339371369,641.0,2.0093457943925235,0.022463206816421378,0.0,0.004316546762589928,1.007163323782235,107.34054814529229,641.0,0.0,3,3,773.5,1319,488.3387144185888,-697,-0.998567335243553,0.0,444.3333333333333,1290,526.3928824240186,-62,1.1820199455629161,0.0,0.003297491756270609,-0.8333333333333334,0,0,0.08121729695675761,168.0,1.8125412036889186,0
50000,2,2,1,41,2,0,0,0,-1,0,33343,31392,27315,-60,28890,29168,1502,1000,0,30070,1180,1000,0,0.6668466630667387,0.627827443451131,0.5462890742185156,-0.0011999760004799903,0.5777884442311154,0.5833483330333393,0.5001499970000601,0.6668466630667387,-0.0011999760004799903,0.2492065851021519,0.04504558541266795,0.03185423502054598,0.0,-509.66101694915255,0.04084316915302343,0.03428297164798245,-84.91816516465305,0.04504558541266795,-509.66101694915255,0,6,25008.0,33343,12460.5784616927,4175,0.14313140663032672,1.3332400335879084,5792.0,30070,11904.366593817582,502,2.0549571195956466,0.6668466630667387,0.6668466630667387,0.16666666666666666,2,1,20.506149877002464,20.5,2.5532008903058987,0
500000,1,1,1,45,-2,-2,-2,-2,-2,-2,186610,130751,43890,38759,46834,28408,261524,43919,38787,46834,28408,63001,0,0.3732192535614929,0.261501476997046,0.08777982444035112,0.07751784496431006,0.09366781266437467,0.056815886368227264,0.15841701649930032,0.3732192535614929,0.056815886368227264,0.12869805355266437,1.4014393578084894,0.33589543563387175,0.8837119227176414,1.2083075335397317,0.6065549268709298,2.217642296455349,1.1089252455043355,2.217642296455349,0.33589543563387175,3,0,79208.66666666667,186610,64349.15547438573,158202,5.568728219930303,2.355899322052443,80412.16666666667,261524,89443.81167954921,198523,1.1123030641277551,0.3732192535614929,0.3732192535614929,-2.0,-2,0,7.128765742468515,225.0,1.9246932455582926,0
50000,1,2,2,56,0,0,0,0,0,0,48025,49128,49348,44932,19559,18859,1884,1997,1943,693,683,680,0,0.9604807903841923,0.9825403491930161,0.9869402611947761,0.8986220275594489,0.39117217655646885,0.377172456550869,0.7661546769064619,0.9869402611947761,0.377172456550869,0.2975897559024225,0.03922875109315787,0.040648089722974214,0.03937263166426878,0.015422963078361116,0.03491820040899796,0.036055143160127257,0.03427429652131453,0.040648089722974214,0.015422963078361116,0,6,38308.5,49348,14879.785384877028,29166,1.5464475079533404,1.2536055025515864,1313.3333333333333,1997,688.8810250447218,1204,0.524129615808817,0.9604807903841923,0.9869402611947761,0.0,0,0,42.904661906761866,28.0,0.912539419770681,0
80000,2,1,2,24,-1,2,-1,-1,-1,-1,1275,887,890,382,2786,2557,2,893,382,2794,2561,77004,0,0.015937300783740203,0.0110873614079824,0.01112486093923826,0.0047749403132460845,0.03482456469294134,0.03196210047374408,0.018285188101815394,0.03482456469294134,0.0047749403132460845,0.01226154373975003,0.001567398119122257,1.0056306306306306,0.4287317620650954,7.295039164490862,0.9189092213850018,30.103205629397966,6.625513967681447,30.103205629397966,0.001567398119122257,3,1,1462.8333333333333,2786,980.9357607237422,-1282,-0.5011727912431587,0.8710007969941934,13939.333333333334,77004,30916.320826816805,-77002,2.217760514584788,0.015937300783740203,0.03482456469294134,-0.5,2,1,0.4388445144435694,19.2,2.887874890577325,0
80000,2,2,2,23,2,3,2,2,0,0,84176,81516,80146,61392,60325,60469,0,2000,0,3091,2400,2000,0,1.0521868476644043,1.0189372632842089,1.0018124773440331,0.7673904076199047,0.7540530743365708,0.755853051836852,0.8917055203476623,1.0521868476644043,0.7540530743365708,0.14623546160411818,0.0,0.024534759620692615,0.0,0.05034775951655726,0.03978384112986109,0.0330742516950554,0.024623435327027727,0.05034775951655726,0.0,0,6,71337.33333333333,84176,11698.98316379106,23707,0.3920456424673392,1.179954676074107,1581.8333333333333,3091,1288.4953110767096,-2000,0.8140435786522332,1.0521868476644043,1.0521868476644043,1.5,3,4,20.50922696799623,18.4,0.9780365206954226,1
20000,2,2,2,50,0,0,0,0,0,0,13922,15433,15683,16050,17401,17573,3000,3000,1000,2000,1000,1000,0,0.696065196740163,0.7716114194290286,0.784110794460277,0.8024598770061497,0.8700064996750162,0.8786060696965152,0.8004766428345249,0.8786060696965152,0.696065196740163,0.06774265088198976,0.21547080370609784,0.1943760528702864,0.06375924509053812,0.12460282848420659,0.05746465923457074,0.056902241948332766,0.11876263855567208,0.21547080370609784,0.056902241948332766,0,3,16010.333333333334,17573,1354.920760290677,-3651,-0.20775008535336292,0.8695090977224466,1833.3333333333333,3000,983.1920802501751,2000,0.5359942287389652,0.696065196740163,0.8786060696965152,0.0,0,0,40.023832141726245,10.0,0.6206168352441913,0
460000,2,1,2,27,0,0,0,0,0,0,81252,74766,79012,74349,77504,90032,5020,10027,3001,5004,15000,5039,0,0.17663439862087257,0.16253442927297984,0.1717648439894696,0.16162790950454456,0.16848659024654294,0.19572131364931816,0.17279491421395457,0.19572131364931816,0.16162790950454456,0.012569516116862295,0.06178233419073757,0.13410996830152339,0.0379810917190842,0.06730329522528582,0.19353590090961872,0.05596836715426566,0.09178015958341923,0.19353590090961872,0.0379810917190842,0,4,79485.83333333333,90032,5781.9899832727715,-8780,-0.0975197982961803,1.0222070321919146,7181.833333333333,15000,4487.90122068954,-19,0.6248093213944647,0.17663439862087257,0.19572131364931816,0.0,0,0,4.665462683776774,124.2,0.697550802477572,0
240000,1,1,2,33,0,0,0,0,-2,-2,47742,27044,24007,0,0,0,1898,1006,0,0,0,0,0,0.19892417114928687,0.11268286382140075,0.10002874988020884,0.0,0.0,0.0,0.06860596414181608,0.19892417114928687,0.0,0.08250252671773342,0.03975451898707664,0.03719726381955999,0.0,0.0,0.0,0.0,0.012825297134439438,0.03975451898707664,0.0,0,6,16465.5,47742,19800.68891478274,47742,47742.0,2.8993410864482434,484.0,1898,801.1122268446538,1898,1.6517777873085646,0.19892417114928687,0.19892417114928687,-0.6666666666666666,0,0,2.2639968166799305,79.2,2.8542609449184235,0
120000,1,2,2,30,0,0,0,0,0,0,53456,53862,39505,45373,46641,47569,2058,1672,10000,2000,1704,1920,0,0.44546295447537937,0.4488462596145032,0.32920558995341703,0.37810518245681285,0.38867176106865775,0.3964050299580837,0.3977827962544756,0.4488462596145032,0.32920558995341703,0.04484601585256799,0.03849823222403053,0.031041716948554666,0.25312610742672,0.04407810640454886,0.036533596329488445,0.04036157241959218,0.07393988862548911,0.25312610742672,0.031041716948554666,0,5,47734.333333333336,53862,5381.566748324011,5887,0.12375446710111415,1.119841347429577,3225.6666666666665,10000,3322.3910466208927,138,1.0296666466800288,0.44546295447537937,0.4488462596145032,0.0,0,0,11.933483887634267,36.0,1.1424042431841699,0
20000,1,2,2,24,1,3,2,2,3,2,7719,7455,7187,8367,7945,7669,0,0,1300,0,0,1000,0,0.3859307034648268,0.3727313634318284,0.3593320333983301,0.4183290835458227,0.39723013849307537,0.38343082845857707,0.38616402513207676,0.4183290835458227,0.3593320333983301,0.020322238220667373,0.0,0.0,0.1808569838619922,0.0,0.0,0.1303780964797914,0.05187251339029727,0.1808569838619922,0.0,0,4,7723.666666666667,8367,406.46508665156796,50,0.00651890482398957,0.9992664192629671,383.3333333333333,1300,601.3872850889572,-1000,1.564754427811684,0.3859307034648268,0.4183290835458227,2.1666666666666665,3,5,9.267936603169842,4.8,1.6173735380194472,0
290000,1,3,1,50,0,0,0,0,-1,0,62381,32320,22528,10502,82823,52624,1778,1565,212,82902,2008,1177,0,0.21510615480636275,0.11144789155899462,0.07768249075003189,0.03621366822873025,0.28559556691183824,0.18146144323640262,0.15125120258206004,0.28559556691183824,0.03621366822873025,0.09302560403485682,0.028501811419960887,0.04842053154295969,0.009410093657064229,7.893173379034562,0.024244180430793006,0.022365795724465558,1.337685965301634,7.893173379034562,0.009410093657064229,1,5,43863.0,82823,26977.518195712517,9757,0.1854061757719715,1.422145723144264,14940.333333333334,82902,33300.249516582706,601,2.22873345863261,0.21510615480636275,0.28559556691183824,-0.16666666666666666,0,0,7.562560129103002,145.0,2.8437598628755545,0
50000,2,2,2,38,0,0,0,0,0,0,33801,27027,24459,23161,22282,20537,1433,1319,773,787,757,615,0,0.6760064798704026,0.5405291894162116,0.48917021659566806,0.46321073578528427,0.4456310873782524,0.4107317853642927,0.504213249068352,0.6760064798704026,0.4107317853642927,0.09477332358717472,0.04239394118691202,0.048801243155246414,0.031602616516762064,0.033978067524393404,0.03397208634384957,0.029944493134677185,0.036782074643640104,0.048801243155246414,0.029944493134677185,0,6,25211.166666666668,33801,4738.760952682322,13264,0.6458272470542409,1.3406622464022,947.3333333333334,1433,339.64079064015067,818,0.3581449461934805,0.6760064798704026,0.6760064798704026,0.0,0,0,19.160103464597373,19.0,0.5461002701183972,0
200000,2,2,1,40,0,0,0,0,0,0,22065,23382,21522,8815,4280,0,2000,1128,4280,0,0,0,0,0.11032444837775811,0.11690941545292273,0.10760946195269024,0.044074779626101866,0.021399893000535,0.0,0.06671966640166799,0.11690941545292273,0.0,0.05120654244170913,0.09063717937097797,0.0482401744857375,0.19885703665845839,0.0,0.0,0.0,0.05628906508586231,0.19885703665845839,0.0,0,5,13344.0,23382,10241.35969488427,22065,22065.0,1.653428250281004,1234.6666666666667,4280,1699.6689873815626,2000,1.375507677945694,0.11032444837775811,0.11690941545292273,0.0,0,0,2.6687866560667195,80.0,2.1429381533959955,0
20000,2,3,3,27,0,0,2,2,-1,-1,17973,20482,19693,11932,1280,0,2800,0,239,3380,0,0,0,0.8986050697465127,1.024048797560122,0.9846007699615019,0.5965701714914254,0.063996800159992,0.0,0.5946369348199256,1.024048797560122,0.0,0.461310902060434,0.15578057193724268,0.0,0.01213567584035747,0.28324813542277716,0.0,0.0,0.07519406386672955,0.28324813542277716,0.0,0,4,11893.333333333334,20482,9226.67935211074,17973,17973.0,1.511055684779867,1069.8333333333333,3380,1578.2433800484218,2800,1.4738459580218726,0.8986050697465127,1.024048797560122,0.3333333333333333,2,2,16.055197240137993,5.4,2.249566554841989,0
100000,1,1,1,43,0,0,0,0,0,0,43970,45756,46680,47926,49028,49561,2500,2000,2000,2001,2014,1605,0,0.43969560304396954,0.45755542444575553,0.46679533204667956,0.47925520744792555,0.4902750972490275,0.4956050439495605,0.47153028469715313,0.4956050439495605,0.43969560304396954,0.021079847787778484,0.05685565486343272,0.04370915925432174,0.04284398363359825,0.041750996306883385,0.041077729507026456,0.032383681045962634,0.043103534101870865,0.05685565486343272,0.032383681045962634,0,6,47153.5,49561,2108.005858625635,-5591,-0.11280819983051532,0.9324666786839008,2020.0,2500,284.190780990517,895,0.1406188921279154,0.43969560304396954,0.4956050439495605,0.0,0,0,20.275802241977583,43.0,0.185323127325524,0
260000,2,1,2,36,0,0,0,0,0,0,107350,110114,112189,114503,117031,112857,4500,4000,4000,4200,8790,4200,0,0.41288302737297167,0.42351375571632416,0.4314944942519452,0.4403944600213076,0.45011749954807867,0.43406371513955716,0.4320778253416974,0.45011749954807867,0.41288302737297167,0.01296660209094446,0.041918566198731265,0.03632565953775598,0.03565380158659417,0.0366799413120939,0.0751076628614396,0.037214907228552696,0.043816756454194604,0.0751076628614396,0.03565380158659417,0,6,112340.66666666667,117031,3371.329510247651,-5507,-0.0487958319303904,0.9555670944291966,4948.333333333333,8790,1890.9301062352004,300,0.3820575376283406,0.41288302737297167,0.45011749954807867,0.0,0,0,15.554801712301106,93.6,0.41206714679900436,0
20000,2,2,2,27,4,3,2,0,0,0,21750,21127,20332,19932,19932,7080,0,0,0,0,0,0,0,1.087445627718614,1.056297185140743,1.016549172541373,0.9965501724913755,0.9965501724913755,0.35398230088495575,0.9178957718780727,1.087445627718614,0.35398230088495575,0.2785699303622942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,18358.833333333332,21750,5571.677177176247,14670,2.071741279480299,1.1846512767908206,0.0,0,0.0,0,0.0,1.087445627718614,1.087445627718614,1.5,4,3,24.78318584070796,5.4,0.30347101065784443,0
10000,2,2,2,22,0,0,0,0,0,2,5964,7145,8144,8861,10104,9803,1284,1283,1000,1535,0,1000,0,0.5963403659634037,0.7144285571442855,0.8143185681431857,0.886011398860114,1.0102989701029896,0.9802019798020198,0.8335999733359998,1.0102989701029896,0.5963403659634037,0.15895116331612055,0.21525565800502933,0.17954100195913797,0.12277470841006753,0.17321146468065898,0.0,0.10199918400652795,0.13213033617690362,0.21525565800502933,0.0,0,1,8336.833333333334,10104,1589.670584324522,-3839,-0.3915748674010608,0.715293741379655,1017.0,1535,537.6311002908965,284,0.5281248529380123,0.5963403659634037,1.0102989701029896,0.3333333333333333,2,1,18.339199413391995,2.2,0.7187823679988221,0
420000,1,1,1,47,-2,-2,-2,-2,-2,-2,46179,82842,77628,52294,0,0,84459,79192,57145,0,0,0,0,0.10994973821490901,0.19724238751812495,0.18482813136159199,0.12450922735898248,0.0,0.0,0.1027549140756014,0.19724238751812495,0.0,0.08637830283979944,1.8289086184495453,0.9559286843788853,0.736129539218591,0.0,0.0,0.0,0.586827807007837,1.8289086184495453,0.0,1,3,43157.166666666664,82842,36278.97357101861,46179,46179.0,1.0699944776770716,36799.333333333336,84459,41340.29745256638,84459,1.123367472737558,0.10994973821490901,0.19724238751812495,-2.0,-2,0,4.829480961553266,197.4,1.9639725394731378,0
130000,2,3,2,27,0,0,0,0,0,0,29645,28193,30790,21200,21810,13629,2000,5000,5000,1000,4000,6587,0,0.228036707409943,0.2168675625572111,0.23684433196667717,0.1630756686487027,0.16776794024661348,0.1048376550949608,0.18623831098735136,0.23684433196667717,0.1048376550949608,0.05049743702349592,0.06746272684341902,0.1773426970277364,0.16238511253288299,0.04716758643460214,0.18339370042639036,0.4832721936903889,0.18683733615923662,0.4832721936903889,0.04716758643460214,0,2,24211.166666666668,30790,6564.717310491493,16016,1.17505502567865,1.224384434822713,3931.1666666666665,6587,2081.544658821104,-4587,0.5293632837251144,0.228036707409943,0.23684433196667717,0.0,0,0,5.028434396658486,35.1,0.8004962806546811,0
150000,2,1,2,25,0,0,0,0,0,0,36497,38190,39322,40260,41458,42251,2287,2071,1591,2000,1632,10000,0,0.2433117112552583,0.25459830267798217,0.2621449190338731,0.2683982106785955,0.27638482410117265,0.2816714555236298,0.2644182372117519,0.2816714555236298,0.2433117112552583,0.014168962279812103,0.06266096772425886,0.05422743578329973,0.04045978180708491,0.049675864980998984,0.039364191128584865,0.2366751869733977,0.08051057139960417,0.2366751869733977,0.039364191128584865,0,5,39663.0,42251,2125.3585109340966,-5754,-0.13618290258449303,0.920154296087132,3263.5,10000,3310.937072793743,-7713,1.0142248653067063,0.2433117112552583,0.2816714555236298,0.0,0,0,6.6104559302937975,37.5,1.0678089342592603,0
120000,1,1,2,33,-1,-1,-1,-1,-1,-1,291,291,291,291,291,291,291,291,291,291,291,291,0,0.002424979791835068,0.002424979791835068,0.002424979791835068,0.002424979791835068,0.002424979791835068,0.002424979791835068,0.0024249797918350674,0.002424979791835068,0.002424979791835068,4.7507358941313415e-19,0.9965753424657534,0.9965753424657534,0.9965753424657534,0.9965753424657534,0.9965753424657534,0.9965753424657534,0.9965753424657534,0.9965753424657534,0.9965753424657534,0,0,291.0,291,0.0,0,0.0,0.9965753424657534,291.0,291,0.0,0,0.0,0.002424979791835068,0.002424979791835068,-1.0,-1,0,0.08002433313055722,39.6,0.0,0
30000,2,2,2,25,0,0,0,0,0,0,7244,8265,9436,10123,10335,10691,1142,1313,1000,375,528,600,0,0.24145861804606514,0.27549081697276756,0.3145228492383587,0.33742208593046896,0.3444885170494317,0.35635478817372757,0.3116229459018032,0.35635478817372757,0.24145861804606514,0.044684789783263325,0.15762594893029674,0.15884345511734818,0.1059658789869662,0.037040695377321214,0.05108359133126935,0.05611672278338945,0.09444604875443185,0.15884345511734818,0.037040695377321214,0,3,9349.0,10691,1340.588378287683,-3447,-0.3223905723905724,0.7747593582887701,826.3333333333334,1313,376.9831119117495,542,0.4556604898208092,0.24145861804606514,0.35635478817372757,0.0,0,0,7.790573647545081,7.5,0.59903892600131,0
260000,2,2,2,31,0,0,0,0,0,0,166071,137702,77683,163040,86008,88575,7000,3000,7152,8000,4000,4000,0,0.6387321587224665,0.5296210399190773,0.2987796200783843,0.6270745112518799,0.33079872769720114,0.34067176664705134,0.46094630405267684,0.6387321587224665,0.2987796200783843,0.15596473964634983,0.042150392600799655,0.021786017733818434,0.0920652901498378,0.04906741249133653,0.046506760920368796,0.045158959537572256,0.04945580557228891,0.0920652901498378,0.021786017733818434,0,6,119846.5,166071,40550.98827279059,77496,0.8749096820809249,1.3856859759277416,5525.333333333333,8000,2096.4376133495284,3000,0.3793541733547612,0.6387321587224665,0.6387321587224665,0.0,0,0,14.289335425632983,80.6,0.717709068307018,0
60000,1,3,2,34,-1,-1,-1,-1,-1,-1,326,326,326,326,476,326,326,326,326,476,326,326,1,0.005433242779287012,0.005433242779287012,0.005433242779287012,0.005433242779287012,0.007933201113314779,0.005433242779287012,0.005849902501624974,0.007933201113314779,0.005433242779287012,0.0010206037160977227,0.9969418960244648,0.9969418960244648,0.9969418960244648,1.45565749235474,0.6834381551362684,0.9969418960244648,1.0211438719314778,1.45565749235474,0.6834381551362684,1,0,351.0,476,61.237243569579455,0,0.0,0.9261363636363636,351.0,476,61.237243569579455,0,0.17396944195903255,0.005433242779287012,0.007933201113314779,-1.0,-1,0,0.1988966850552491,20.4,0.3479388839180651,0
70000,2,3,2,52,0,0,0,0,0,0,105991,67243,67533,28653,29253,26185,2777,1751,969,1004,938,1122,0,1.5141355123498235,0.9606005628491021,0.9647433608091313,0.40932272396108627,0.4178940300852845,0.3740660847702176,0.7734603791374407,1.5141355123498235,0.3740660847702176,0.45579595067633794,0.026200090572873425,0.026039497947772293,0.01434832824947434,0.03503873804704404,0.03206399124905996,0.042847322997021306,0.02942299484387423,0.042847322997021306,0.01434832824947434,0,6,54143.0,105991,31906.17234329433,79806,3.04765905445658,1.9575760933806146,1426.8333333333333,2777,727.7794766731654,1655,0.509708983312594,1.5141355123498235,1.5141355123498235,0.0,0,0,40.219939715146914,36.4,1.0989926037191826,0
110000,1,2,2,26,2,0,0,0,0,2,28290,30516,39584,43581,48458,17129,3000,10000,5000,6000,0,2000,0,0.25717948018654374,0.27741565985763766,0.35985127407932654,0.39618730738811464,0.4405232679702912,0.15571676621121627,0.31447895928218833,0.4405232679702912,0.15571676621121627,0.10438814230599404,0.10604079035735746,0.32768620768751844,0.12631047113805735,0.13767151576338854,0.0,0.11675423234092236,0.135743869547874,0.32768620768751844,0.0,0,1,34593.0,48458,11482.80004180165,11161,0.6515469935785172,0.8177718679539805,4333.333333333333,10000,3502.380143083653,1000,0.8080550972276367,0.25717948018654374,0.4405232679702912,0.6666666666666666,2,2,8.176452941336896,28.6,1.1399854909896083,0
180000,1,2,2,37,-1,-1,0,0,0,-1,8788,40927,28306,31578,21195,11776,40970,1210,10015,10009,11783,110306,0,0.04882195098916117,0.2273709590502275,0.15725468191843378,0.17543235870911827,0.11774934583696757,0.0654218587674513,0.13200852587855993,0.2273709590502275,0.04882195098916117,0.06807952116042003,4.661508704061895,0.029564112587959344,0.3537994135726146,0.3169511384147693,0.5559067748631817,9.366222297698904,2.547325406866554,9.366222297698904,0.029564112587959344,2,1,23761.666666666668,40927,12254.381888396767,-2988,-0.2537148679629787,0.36982381326450453,30715.5,110306,41294.276575574004,-69336,1.3443678991933978,0.04882195098916117,0.2273709590502275,-0.5,0,0,4.884315457506718,66.6,1.8600668340097806,0
300000,2,2,2,48,-2,-2,-2,-2,-2,-2,6301,0,2417,470,4690,0,4126,2417,470,4690,0,18774,0,0.02100326332245559,0.0,0.00805663981120063,0.0015666614444618519,0.015633281222395927,0.0,0.007709974300085667,0.02100326332245559,0.0,0.008902114387627502,0.6547127895906062,2417.0,0.19437551695616212,9.957537154989383,0.0,18774.0,3533.6344375769227,18774.0,0.0,3,1,2313.0,6301,2670.643218402638,6301,6301.0,2.722990492653414,5079.5,18774,6967.609625976473,-14648,1.3714417136062342,0.02100326332245559,0.02100326332245559,-2.0,-2,0,0.370078766404112,144.0,2.525565835647132,0
260000,2,1,1,38,-2,-1,-1,-2,-2,-2,622,3074,0,688,2605,377,3084,691,0,2613,378,693,0,0.0023922984911596496,0.01182303144987904,0.0,0.0026461436686781976,0.010019192233876024,0.0014499944230983728,0.004721776711115213,0.01182303144987904,0.0,0.004923918887218133,4.95024077046549,0.22471544715447153,0.0,3.792452830188679,0.14504988488104376,1.8333333333333333,1.8242987110038362,4.95024077046549,0.0,3,1,1227.6666666666667,3074,1280.2238345956018,245,0.6481481481481481,0.5062398263700488,1243.1666666666667,3084,1278.0186879176167,2391,1.0272085904227328,0.0023922984911596496,0.01182303144987904,-1.6666666666666667,-1,0,0.1794275150223781,98.8,2.069170474249864,0
50000,2,2,1,41,2,2,2,0,0,0,36329,36711,28415,18459,16077,12428,3406,0,640,660,296,60,1,0.7265654686906262,0.7342053158936821,0.5682886342273155,0.36917261654766903,0.32153356932861343,0.24855502889942202,0.4947201055978881,0.7342053158936821,0.24855502889942202,0.2111259150746059,0.09375172034131572,0.0,0.02252252252252252,0.035752979414951244,0.018410250031098394,0.004827419744146753,0.029210815342339106,0.09375172034131572,0.0,0,6,24736.5,36711,10556.506879645369,23901,1.9230026550808592,1.4685800909550277,843.6666666666666,3406,1285.815798108993,3346,1.5222760040753667,0.7265654686906262,0.7342053158936821,1.0,2,3,20.283524329513412,20.5,1.9490170603520869,0
90000,2,3,1,45,0,0,0,0,0,0,63115,33963,33807,2966,1223,0,1988,1900,59,24,0,0,0,0.7012699858890457,0.37736247375029164,0.3756291596760036,0.03295518938678459,0.01358873790291219,0.0,0.25013425776750625,0.7012699858890457,0.0,0.28324798751432206,0.031497560048165285,0.055941585207867156,0.0017451490771415049,0.008088978766430738,0.0,0.0,0.016212212183267447,0.055941585207867156,0.0,0,6,22512.333333333332,63115,25492.602124276502,63115,63115.0,2.803449807521469,661.8333333333334,1988,993.7867812899639,1988,1.4993011535679615,0.7012699858890457,0.7012699858890457,0.0,0,0,11.256041599537781,40.5,2.631634679964608,0
20000,2,2,2,24,1,2,0,0,2,0,6025,5786,10471,11542,11216,14834,0,5000,1550,0,4000,4026,1,0.30123493825308734,0.28928553572321386,0.5235238238088096,0.5770711464426779,0.5607719614019299,0.7416629168541573,0.49892505374731266,0.7416629168541573,0.28928553572321386,0.17463603909027692,0.0,0.8640055296353897,0.14801375095492741,0.0,0.3566015868770616,0.2713852376137513,0.27333435084685503,0.8640055296353897,0.0,0,2,9979.0,14834,3492.8954178446284,-8809,-0.5937984496124031,0.6037074148296593,2429.3333333333335,5000,2200.0551508238755,-4026,0.9052483133276129,0.30123493825308734,0.7416629168541573,0.8333333333333334,2,2,11.974201289935504,4.8,1.255237834153728,0
220000,2,1,2,30,-1,-1,-1,-1,-1,2,2731,3403,5990,7767,42731,33266,3403,5990,7767,40645,0,4622,0,0.012413579938273007,0.015468111508584051,0.027227148967504694,0.03530438498006827,0.1942309353139304,0.15120840359816545,0.07264209405108764,0.1942309353139304,0.012413579938273007,0.07913213160671584,1.2456076134699854,1.7596944770857814,1.2964446670005008,5.232363542739444,0.0,0.1389364836023687,1.6121744639830133,5.232363542739444,0.0,4,1,15981.333333333334,42731,17409.14808560909,-30535,-0.9178765743830222,0.1708761757774209,10404.5,40645,15044.228032704104,-1219,1.4457957842202782,0.012413579938273007,0.1942309353139304,-0.5,2,1,2.179262821532629,66.0,2.535070280160113,0
240000,1,1,2,27,0,0,0,0,-1,2,2961,4748,7013,7722,732,291,2000,2873,1000,882,0,0,0,0.012337448593964191,0.019783250903121236,0.029220711580368416,0.03217486593805859,0.0030499872917196177,0.001212494947937717,0.01629645987586163,0.03217486593805859,0.001212494947937717,0.013038301860784583,0.675219446320054,0.6049694672562644,0.142571998859424,0.11420432474427036,0.0,0.0,0.2561608728633355,0.675219446320054,0.0,0,2,3911.1666666666665,7722,3129.205484890161,2670,9.143835616438356,0.7568695948536617,1125.8333333333333,2873,1133.7591307974842,2000,1.006146248304231,0.012337448593964191,0.03217486593805859,0.16666666666666666,2,1,0.440004416648264,64.8,1.8060113234689295,0
440000,2,2,2,40,0,0,0,0,0,0,98496,82803,79894,73984,137370,132889,10000,10000,10000,80000,7000,6000,0,0.22385403669537116,0.18818820866316213,0.1815768600525908,0.16814507239756274,0.31220383590037293,0.3020197681368906,0.22933129697432506,0.31220383590037293,0.16814507239756274,0.06308480953068478,0.10152593480004467,0.12076711269986957,0.12516427811502598,1.0813002635669393,0.05095689774406534,0.04515012416284145,0.254144101848131,1.0813002635669393,0.04515012416284145,1,2,100906.0,137370,27757.37927831084,-34393,-0.258808036722101,0.9761067121210619,20500.0,80000,29201.027379186507,4000,1.4243708784540514,0.22385403669537116,0.31220383590037293,0.0,0,0,9.173251878973002,176.0,1.6994497062688794,0
60000,2,2,1,37,5,4,4,3,2,2,60480,59966,58411,58868,55232,58430,1001,0,2001,0,4301,2000,0,1.0079832002799953,0.9994166763887269,0.9735004416593057,0.9811169813836436,0.9205179913668106,0.9738171030482825,0.9760587323544606,1.0079832002799953,0.9205179913668106,0.030615991729036326,0.016550652270961128,0.0,0.034256659590495106,0.0,0.07787011388119422,0.03422840615426743,0.027150971982819645,0.07787011388119422,0.0,0,6,58564.5,60480,1836.9901197339086,2050,0.035084116308124115,1.0326898942210003,1550.5,4301,1617.423970392426,-999,1.0424904739880285,1.0079832002799953,1.0079832002799953,3.3333333333333335,5,6,36.11417309711504,22.2,1.0738568948285219,1
380000,1,2,1,31,-1,-1,-1,-1,-1,-1,6749,7917,9645,11865,13133,4702,7959,9683,11916,13191,4717,9354,0,0.017760479577685322,0.020834155699590264,0.025381512153915386,0.03122360204315252,0.03456043536727535,0.012373651648285137,0.023688972748317327,0.03456043536727535,0.012373651648285137,0.008356524767847687,1.1791111111111112,1.222909825713564,1.2353307070288202,1.1116635766054273,0.3591442058778742,1.9889432277269827,1.1828504423439632,1.9889432277269827,0.3591442058778742,5,0,9001.833333333334,13133,3175.487768306889,2047,0.4352540931320434,0.7496528870540755,9470.0,13191,2992.046523702464,-1395,0.31591664277293463,0.017760479577685322,0.03456043536727535,-1.0,-1,0,0.7343581551978371,117.8,0.6686375752542152,0
