limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,pay_status_max,severe_delay_count,pay_status_mean,pay_ratio_min,pay_amt_max,pay_amt_mean,util_rate_2,bill_recent_vs_avg,age_limit,util_rate_mean,default
360000,2,2,1,38,-1,-1,-1,-1,-1,-1,1604,238,2402,3580,183,1995,239,2414,3597,183,2005,3635,-1,0,-1.0,0.0511030438425021,3635,2012.1666666666667,0.0006611092746964,0.9616306954436452,136.8,0.0046305426929369,0
360000,1,3,2,34,-1,-1,-1,-1,-1,-1,3821,1937,944,1219,2216,1440,1937,944,1219,2216,2000,648,-1,0,-1.0,0.4496877168632894,2216,1494.0,0.0053805406096094,1.9792799792799791,122.4,0.0053597073341462,0
100000,2,2,2,25,0,0,0,-1,-1,-1,8791,4910,0,674,0,980,1000,0,674,0,980,4413,0,0,-0.5,0.0,4413,1177.8333333333333,0.0490995090049099,3.433760822863095,25.0,0.0255914107525591,0
200000,1,2,2,36,0,0,0,0,0,0,190120,194533,194175,189457,187050,187082,9000,9000,8000,10000,8000,7000,0,0,0.0,0.037416547735497,10000,8500.0,0.9726601366993164,0.9985093087236514,72.0,0.9520094066196336,1
490000,2,2,2,52,0,0,0,0,0,0,191937,194347,202400,46634,47622,50844,7133,11365,1700,1740,4026,2060,0,0,0.0,0.0083991679883004,11365,4670.666666666667,0.3966257211719976,1.569416318020142,254.8,0.2495858851988737,0
460000,1,1,1,40,0,0,0,0,0,0,100026,89681,81812,82326,76055,74979,5095,5011,5047,4021,4071,3000,0,0,0.0,0.0400106695118698,5095,4374.166666666667,0.1949582718298438,1.1886984164710777,184.0,0.1829267762461386,0
20000,1,1,2,39,1,2,2,2,2,2,10968,12495,11998,13795,13431,16199,2000,0,2000,0,3000,0,2,5,1.8333333333333333,0.0,3000,1166.6666666666667,0.6247187640617969,0.834153019317548,7.8,0.6573504658100429,1
230000,2,2,1,35,0,0,0,0,0,0,76050,76921,65452,61129,55199,55380,3000,4000,3000,3000,2000,3000,0,0,0.0,0.036231884057971,4000,3000.0,0.3344376763579288,1.169589144326224,80.5,0.2827023940475621,0
170000,2,2,2,28,0,0,0,0,0,0,169531,174799,179868,177952,176160,175304,8000,8000,7000,7000,8000,9000,0,0,0.0,0.0389172119709344,9000,7833.333333333333,1.02822336339198,0.965420170459938,47.6,1.0329488257912207,0
60000,2,3,1,63,0,0,0,0,0,0,56285,56894,57006,28198,23888,24083,5000,2156,3017,2009,3000,3000,0,0,0.0,0.0378943668160646,5000,3030.3333333333335,0.9482175297078382,1.370798830979055,37.8,0.6843052615789738,0
90000,2,2,1,33,0,0,2,0,0,0,26772,70398,56266,47804,44230,48144,56388,112,1779,1786,5414,2418,2,1,0.3333333333333333,0.0015909316893705,56388,11316.166666666666,0.7821913089854557,0.5470744499693482,29.7,0.5437235882564267,0
160000,1,1,1,38,1,-1,-1,-2,-2,-2,0,499,0,0,0,0,499,0,0,0,0,0,1,0,-1.1666666666666667,0.0,499,83.16666666666667,0.0031187305079343,0.0,60.8,0.000519788417989,0
20000,1,2,2,30,2,2,2,0,0,0,20586,20568,20185,20016,20044,20172,1300,700,700,1700,1600,700,2,3,1.0,0.0340317954202926,1700,1116.6666666666667,1.0283485825708714,1.0159487403044984,6.0,1.013041014615936,1
500000,2,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,200,0,0,0,0,200,159200,1,0,-1.5,0.0,159200,26566.666666666668,0.0,0.0,180.0,6.66665333336e-05,0
30000,2,2,1,42,0,0,0,0,0,0,9801,10535,11552,11933,12092,17884,1200,1200,573,500,6000,1200,0,0,0.0,0.0418971007206301,6000,1778.8333333333333,0.3511549615012833,0.7967968781756839,12.6,0.409969667677744,1
170000,1,2,2,31,-1,-1,-1,-1,0,-1,2908,3408,2908,9283,2908,2908,3408,2908,9283,0,2908,7163,0,0,-0.8333333333333334,0.0,9283,4278.333333333333,0.0200469409003476,0.71716881088413,52.7,0.023845938161148,0
100000,2,3,1,44,0,0,0,0,0,0,80808,77825,70721,69603,65499,62296,3025,3000,3000,3000,3000,3000,0,0,0.0,0.0374339491888279,3025,3004.1666666666665,0.7782422175778242,1.136119299462459,44.0,0.7112462208711247,0
50000,1,2,2,39,0,0,0,0,0,0,48493,49073,50370,29862,29275,29535,2109,2406,1278,1036,1115,947,0,0,0.0,0.0253717416767584,2406,1481.8333333333333,0.981440371192576,1.2296736456845327,19.5,0.7886775597821377,0
110000,1,2,2,28,2,2,2,2,0,0,111541,113676,114223,110876,107710,90071,5400,4000,0,4000,3700,4000,2,4,1.3333333333333333,0.0,5400,3516.6666666666665,1.0334087871928437,1.0326229009895032,30.8,0.981956224640382,1
20000,2,1,2,23,0,0,2,0,0,0,11672,8584,8279,8444,8621,8868,2424,0,284,294,371,500,2,1,0.3333333333333333,0.0,2424,645.5,0.4291785410729463,1.285604141425267,4.6,0.4538773061346932,0
70000,2,3,2,26,0,0,0,0,0,0,28995,30131,31610,37209,40749,40541,1600,2000,7000,5000,1500,1500,0,0,0.0,0.0368098159509202,7000,3100.0,0.4304367080470279,0.831433610047744,18.2,0.4981714546935043,0
310000,2,2,1,42,-2,-2,-2,-2,-2,-1,-606,44878,19950,79227,20097,25594,45484,20033,79520,94,25910,10933,-1,0,-1.8333333333333333,-75.1801652892562,79520,30329.0,0.1447672749442743,-0.019223245535195,130.2,0.1016878440177074,0
30000,1,2,2,28,2,2,2,2,0,0,35991,35751,34639,32493,32001,33064,2000,1200,0,1500,3100,0,2,4,1.3333333333333333,0.0,3100,1300.0,1.1916602779907337,1.0588442962563436,8.4,1.132956679221804,1
30000,2,2,1,27,0,0,2,2,2,2,21632,24267,24572,24872,25427,25860,3300,1000,1000,1100,1000,1100,2,4,1.3333333333333333,0.0393267264432908,3300,1416.6666666666667,0.8088730375654145,0.8851305272920702,8.1,0.8145839583125007,1
100000,2,1,1,36,0,0,0,-2,-2,-2,51713,25272,0,0,0,0,1000,0,0,0,0,0,0,0,-1.0,0.0,1000,166.66666666666666,0.2527174728252717,4.030055461027912,36.0,0.1283070502628307,0
150000,2,1,2,30,-2,-2,-2,-2,-2,-2,217,0,2403,0,4932,402,0,2403,0,4932,402,3516,-2,0,-2.0,0.0,4932,1875.5,0.0,0.1635678391959799,45.0,0.008837718859652,0
80000,1,2,2,27,0,0,0,0,0,0,78406,52520,27543,51180,27017,28560,1500,3024,1200,2000,2000,1000,0,0,0.0,0.0191309449411404,3024,1787.3333333333333,0.6564917938525768,1.7736773843276827,21.6,0.5525472598259189,0
200000,2,3,1,40,0,0,0,0,0,2,158809,150904,144302,137700,135443,128229,5380,5141,5032,9400,4400,0,2,1,0.3333333333333333,0.0,9400,4892.166666666667,0.7545162274188629,1.1139371025949476,80.0,0.7128189359053204,0
20000,1,2,1,36,1,2,2,2,2,0,19006,18418,20465,20381,18446,18598,0,2690,900,0,1000,1000,2,4,1.5,0.0,2690,931.6666666666666,0.9208539573021348,0.9888657648283038,7.2,0.9609019549022548,1
30000,1,2,1,33,0,0,0,0,0,0,23900,25507,26489,27017,56186,29146,2000,1418,946,1437,3000,0,0,0,0.0,0.0,3000,1466.8333333333333,0.8502049931668945,0.7617489415726875,9.9,1.0457706965323377,0
50000,2,3,1,42,0,0,0,0,0,0,13436,14460,15472,15778,16109,16427,1246,1258,564,585,586,608,0,0,0.0,0.0363749224084419,1258,807.8333333333334,0.2891942161156777,0.8792426489835092,21.0,0.3056005546555735,0
130000,2,4,1,32,0,-1,-1,0,0,0,3275,376,17055,14693,14855,14817,376,17055,575,449,1000,339,0,0,-0.3333333333333333,0.0228775813200161,17055,3299.0,0.0028922854439581,0.3019499976950382,41.6,0.083423717253457,0
330000,1,1,2,32,0,0,0,0,0,0,162657,151305,138277,141453,112633,121242,5500,4723,5500,4000,10700,4500,0,0,0.0,0.0282777440015835,10700,5820.5,0.4584986106102708,1.179282069376357,105.6,0.417961864762026,0
80000,2,3,2,53,-2,-2,-2,-2,-2,-2,5687,0,0,19230,0,0,0,0,19230,0,0,0,-2,0,-2.0,0.0,19230,3205.0,0.0,1.3690968182000562,42.4,0.0519097677945692,0
50000,2,1,1,34,-1,-1,-1,-1,-1,-1,2531,14504,22553,14900,6758,3727,14608,22730,14911,6758,3727,2440,-1,0,-1.0,0.4535266089524193,22730,10862.333333333334,0.2900741985160296,0.233706274334785,17.0,0.2165723352199622,0
150000,2,1,2,33,-1,0,0,-2,-2,-2,10544,11982,-18,-18,-18,-18,2000,0,0,0,0,0,0,0,-1.1666666666666667,-0.0,2000,333.3333333333333,0.0798794674702168,2.816740872662511,49.5,0.0249487225640717,0
210000,2,2,1,30,1,-1,-1,0,0,-1,0,241,4651,4746,3938,3479,241,4651,95,301,3479,1000,1,0,-0.3333333333333333,0.0204213241616509,4651,1627.8333333333333,0.0011476135827924,0.0,63.0,0.0135356498302389,0
30000,2,2,1,30,3,2,2,-2,-2,-2,30583,29901,0,0,0,0,389,0,0,0,0,0,3,3,0.1666666666666666,0.0,389,64.83333333333333,0.9966667777740742,3.0335262026781287,9.0,0.336011021854827,0
500000,2,1,2,30,1,-1,2,-1,-1,-1,17144,2447,1221,1157,1133,2107,3678,6,1162,1133,1010,5,2,1,-0.1666666666666666,0.0023719165085388,3678,1165.6666666666667,0.0048939902120195,4.079476502082094,150.0,0.0084029831940336,0
60000,2,1,2,32,1,2,-1,-1,-1,-1,31634,5720,18026,0,279,-101,0,18026,0,279,0,56839,2,1,-0.1666666666666666,-568.39,56839,12524.0,0.0953317444709254,3.415952775178173,19.2,0.1543252056910162,0
20000,2,2,1,29,-1,-1,-1,-1,0,0,1473,390,390,870,480,780,390,390,870,0,300,1500,0,0,-0.6666666666666666,0.0,1500,575.0,0.0194990250487475,2.0136705399863293,5.8,0.0365231738413079,0
30000,2,2,2,23,2,2,2,0,0,2,21034,27321,26589,27050,29446,28825,7000,0,1200,3000,0,2000,2,4,1.3333333333333333,0.0,7000,2200.0,0.9106696443451884,0.7874412713466566,6.9,0.8903314333966645,1
120000,1,2,1,60,2,2,2,2,2,2,27497,27960,28996,29321,29803,30511,1200,1800,1100,1100,1350,1500,2,6,2.0,0.0375144942364095,1800,1341.6666666666667,0.2329980583495137,0.9476604592921064,72.0,0.2417868739982722,1
80000,2,2,1,37,1,2,0,0,0,0,79900,64815,52806,57028,59456,55623,21,1819,5000,4000,4000,1894,2,1,0.5,0.0002628252462422,5000,2789.0,0.8101773727828402,1.2969586131145945,29.6,0.7700487077244867,1
360000,2,1,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2.0,0.0,0,0.0,0.0,0.0,126.0,0.0,1
150000,1,2,1,36,-1,-1,-1,0,0,-1,6750,15227,17610,19467,3173,1534,15227,17610,10055,0,1534,0,0,0,-0.6666666666666666,0.0,17610,7404.333333333333,0.1015126565822894,0.6351247510467797,54.0,0.0708450832550005,0
10000,2,3,2,51,0,0,0,0,0,0,53095,54562,5428,7928,6091,0,2134,1000,2500,122,0,0,0,0,0.0,0.0,2500,959.3333333333334,5.4556544345565445,2.5062544253009205,5.1,2.118188181181882,0
230000,2,3,1,30,0,-1,0,0,0,0,134272,238601,135099,133431,53103,49586,107000,3826,5000,5000,2000,3000,0,0,-0.1666666666666666,0.0160350709549794,107000,20971.0,1.0373911417776445,1.082696096481915,69.0,0.5391947571242445,0
380000,2,3,2,31,-1,-1,-1,-1,-1,-1,3859,9194,15157,11147,12483,13680,9240,15233,11202,12493,13748,18061,-1,0,-1.0,0.7390157012798523,18061,13329.5,0.0241946731719127,0.3533559197875652,117.8,0.0287367664821934,0
350000,2,1,2,48,-2,-2,-2,-2,-2,-2,0,7900,7620,790,0,0,7900,0,790,0,0,1948,-2,0,-2.0,0.0,7900,1773.0,0.0225713640818169,0.0,168.0,0.0077666444762538,0
130000,2,2,2,23,0,0,0,0,0,0,113900,109062,105252,103969,104254,99525,5000,6000,10000,10000,5000,9000,0,0,0.0,0.0438977708711951,10000,7500.0,0.8389320082153214,1.0745823689242229,29.9,0.8153296256695461,0
490000,2,1,2,29,-2,-1,-1,0,0,0,4301,16230,28800,27870,27540,27630,16388,28800,0,0,6136,3080,0,0,-0.6666666666666666,0.0,28800,9067.333333333334,0.0331223813828951,0.1949432303194664,142.1,0.0450240577740317,0
150000,2,2,2,28,0,-1,0,-1,-1,-2,12272,4447,5228,1623,0,0,4447,1000,1623,0,0,0,0,0,-0.8333333333333334,0.0,4447,1178.3333333333333,0.0296464690235398,3.123176111299627,42.0,0.0261887142974602,0
340000,2,2,2,38,-2,-2,-2,-2,-2,-2,0,780,0,0,0,0,780,0,0,0,0,0,-2,0,-2.0,0.0,780,130.0,0.0022941108996738,0.0,129.2,0.0003823518166123,1
80000,2,1,2,52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.5,0.0,0,0.0,0.0,0.0,41.6,0.0,0
230000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,1279,0,2794,0,0,1279,0,2794,0,-2,0,-2.0,0.0,2794,678.8333333333334,0.0,0.0,82.8,0.0029514364430299,0
160000,1,2,2,37,0,0,0,0,0,0,119165,118392,117553,113256,112678,111924,6008,6011,3606,3803,4003,3311,0,0,0.0,0.0295823095823095,6011,4457.0,0.7399453753414041,1.0317703117288672,59.2,0.7218371551844468,0
300000,2,2,1,33,-1,-1,-1,-1,-2,-1,1326,0,256,0,0,126,0,256,0,0,126,0,-1,0,-1.1666666666666667,0.0,256,63.666666666666664,0.0,4.641773628938156,99.0,0.0009488857259364,0
400000,2,2,1,24,0,0,0,0,0,0,176294,190256,89128,39276,23440,59922,44776,1502,2026,1015,52100,5101,0,0,0.0,0.0078945846933358,52100,17753.333333333332,0.4756388109029727,1.8290225860333864,96.0,0.240964397589006,0
80000,2,2,1,45,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,-1,0,-1.0,0.9974424552429668,390,390.0,0.0048749390632617,0.9974424552429668,36.0,0.0048749390632617,0
320000,1,2,1,45,-1,-1,-1,-1,-1,-1,1471,5184,4144,6290,977,-23,5318,4160,6296,977,23,0,-1,0,-1.0,-0.0,6296,2795.6666666666665,0.0161999493751582,0.489002160784531,144.0,0.0093973664665631,0
310000,1,1,2,36,-2,-2,-2,-2,-2,-1,17611,24122,26242,21026,18121,7842,10000,4000,0,0,7842,24003,-1,0,-1.8333333333333333,0.0,24003,7640.833333333333,0.0778126522172509,0.9190745411846568,111.6,0.0618084027685932,0
270000,2,2,1,32,-2,-2,-1,0,0,-2,3979,511,10069,9214,199,0,511,10069,186,199,0,0,0,0,-1.1666666666666667,0.0,10069,1827.5,0.0018925855830163,0.9956626907999,86.4,0.0147974760587306,0
280000,2,3,1,53,0,0,2,0,0,0,4405,7322,7043,8932,9654,10774,3000,0,2000,1000,2000,2000,2,1,0.3333333333333333,0.0,3000,1666.6666666666667,0.0261499066074764,0.5490693036396875,148.4,0.028648707206998,0
330000,1,1,2,31,0,0,-1,-1,0,0,163406,137664,3381,40635,40490,38431,7558,5000,42054,3000,2000,1100,0,0,-0.3333333333333333,0.0286219816819317,42054,10118.666666666666,0.4171623722352356,2.312278161282791,102.3,0.2141443005728265,0
50000,1,2,2,49,0,0,0,2,2,2,7282,8307,9709,9404,10254,9940,1300,1700,0,1000,0,200,2,3,1.0,0.0,1700,700.0,0.1661366772664546,0.7958180029871407,24.5,0.1829830070065265,0
240000,2,1,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.5,0.0,0,0.0,0.0,0.0,62.4,0.0,1
180000,2,3,2,27,-1,-1,-1,-1,-1,-1,3898,0,715,4079,0,213,0,715,6942,0,213,0,-1,0,-1.0,0.0,6942,1311.6666666666667,0.0,2.62462125462911,48.6,0.0082453245630116,0
270000,1,1,2,28,4,4,3,2,2,2,237881,232799,227597,230751,235931,240595,0,0,8400,9000,8700,9000,4,6,2.8333333333333335,0.0,9000,5850.0,0.8622153251284255,1.0154571843251088,75.6,0.8676227125084722,1
70000,1,1,2,36,2,2,2,2,2,2,50016,48941,51809,50675,54839,53803,0,4000,0,5000,0,4000,2,6,2.0,0.0,5000,2166.6666666666665,0.6991471550406423,0.9677737681762332,25.2,0.7382823102527106,1
290000,1,1,2,27,0,0,0,0,0,0,246284,218441,176099,170282,166869,173273,10000,8000,6500,7000,10000,10000,0,0,0.0,0.0366229937466238,10000,8583.333333333334,0.7532422301992062,1.2835603611366388,78.3,0.6616345001109192,0
350000,2,1,2,41,-2,-2,-2,-2,-2,-2,0,3813,1298,500,2398,0,3813,1298,500,2398,0,1902,-2,0,-2.0,0.0,3813,1651.8333333333333,0.010894254587844,0.0,143.5,0.003813798627242,0
210000,1,2,1,54,2,-1,-1,-1,-1,-1,471,176,195,485,210,3483,176,195,485,0,4466,417,2,1,-0.5,0.0,4466,956.5,0.0008380912471845,0.5622761639474732,113.4,0.003984108012184,0
110000,1,2,2,47,2,2,2,2,2,2,53016,56532,57502,58460,59876,58761,5000,2500,2500,2500,0,5000,2,6,2.0,0.0,5000,2916.6666666666665,0.5139226007036299,0.9242865818400536,51.7,0.5214301082111374,1
300000,1,2,1,32,-1,-1,-1,-1,-1,-2,2884,1706,2960,579,0,0,1706,2964,579,0,0,2937,-1,0,-1.1666666666666667,0.0,2964,1364.3333333333333,0.0056866477111742,2.127105101413645,96.0,0.0045160960574575,1
140000,2,2,2,38,0,0,0,0,0,2,141453,132415,130305,79775,74462,74954,8000,3100,3000,5417,0,500,2,1,0.3333333333333333,0.0,8000,3336.1666666666665,0.9458146727523374,1.340003473483114,53.2,0.753999376194932,0
80000,1,1,2,27,0,0,2,0,0,0,77111,81555,72868,55780,53523,54679,6384,0,2100,2100,2200,2200,2,1,0.3333333333333333,0.0,6384,2497.3333333333335,1.019424757190535,1.169760468444233,21.6,0.8239813668995805,0
360000,2,2,1,42,-1,-1,-1,-1,-2,-2,44380,968,990,390,390,3103,968,990,390,390,3103,0,-1,0,-1.3333333333333333,0.0,3103,973.5,0.0026888814197738,5.30153104903737,151.2,0.023250398378523,0
210000,2,2,2,33,0,0,0,0,0,0,19951,21620,23251,24358,25805,27168,2000,2000,1500,2000,1800,1500,0,0,0.0,0.0552099819647392,2000,1800.0,0.1029518907052823,0.8420571332099972,69.3,0.1128193040350601,0
50000,1,2,2,22,-1,2,2,2,0,0,19875,19273,21133,19121,19663,20235,0,2500,0,1000,1050,600,2,3,0.8333333333333334,0.0,2500,858.3333333333334,0.3854522909541809,0.9995306187450758,11.0,0.3976587134923968,1
80000,2,1,2,28,1,-2,-2,-2,-1,-1,0,0,0,0,2284,-786,0,0,0,2284,0,0,1,0,-1.1666666666666667,-0.0,2284,380.6666666666667,0.0,0.0,22.4,0.0031207943234042,1
130000,2,3,2,27,0,0,0,0,0,0,49780,51200,88209,53958,50577,41585,2300,50577,2000,2000,1488,1542,0,0,0.0,0.0226731663076748,50577,9984.5,0.3938431242836593,0.8907445238059735,35.1,0.4298800265638982,0
50000,2,1,2,22,0,0,0,0,0,0,49077,47610,46490,21056,20425,20632,2610,2609,715,930,2000,770,0,0,0.0,0.0153793207287431,2610,1605.6666666666667,0.9521809563808724,1.434328968903437,11.0,0.6842863142737144,0
80000,2,3,2,34,-2,-2,-2,-2,-2,-2,585,-395,-2241,0,0,0,395,1846,8759,0,0,0,-2,0,-2.0,-4.685279187817259,8759,1833.3333333333333,-0.0049374382820214,-1.7163814180929096,27.2,-0.0042728632558759,0
350000,1,1,2,35,-1,-1,2,2,2,-1,3260,4248,785,135,0,1006,4273,0,0,1006,1006,0,2,3,0.5,0.0,4273,1047.5,0.0121371081796909,2.0720338983050848,122.5,0.0044923681170434,0
330000,2,2,1,37,-2,-2,-2,-2,-2,-2,2148,0,3080,3119,0,7255,0,3080,3119,0,7255,9060,-2,0,-2.0,0.0,9060,3752.3333333333335,0.0,0.8257303946694002,122.1,0.0078797741016946,0
80000,2,2,2,23,2,2,2,0,0,2,20661,22515,23339,23654,25119,24567,2500,1500,1000,2000,0,1058,2,4,1.3333333333333333,0.0,2500,1343.0,0.2814339820752241,0.886351448938589,18.4,0.2913609413215668,0
280000,2,1,1,51,-1,-1,-1,-1,-1,-1,11223,15225,4951,2408,8360,6202,15262,4951,2408,8360,6202,200,-1,0,-1.0,0.0322424633241979,15262,6230.5,0.0543748058042649,1.392,142.8,0.0287909686036835,0
30000,1,2,2,49,0,0,0,0,0,-2,27414,26910,25321,19455,0,0,1526,1696,1015,0,0,0,0,0,-0.3333333333333333,0.0,1696,706.1666666666666,0.8969701009966334,1.6596775170019975,14.7,0.5505372043154116,0
200000,1,3,1,44,0,0,0,0,0,0,69106,70393,73220,74419,76078,77822,3000,4000,3000,3000,3000,3000,0,0,0.0,0.0385490150726648,4000,3166.6666666666665,0.3519632401837991,0.9401238878660632,88.0,0.3675298290175215,0
120000,2,1,2,26,-1,-1,-1,-1,-1,-1,2897,481,721,444,710,1920,485,721,444,710,1920,0,-1,0,-1.0,0.0,1920,713.3333333333334,0.0040082999308339,2.421228583368157,31.2,0.0099624169798585,0
50000,2,2,1,38,0,0,0,-2,-2,-2,3239,4166,0,0,0,0,1000,0,0,0,0,0,0,0,-1.0,0.0,1000,166.66666666666666,0.0833183336333273,2.622318175684793,19.0,0.0246828396765397,0
50000,1,2,2,31,1,2,0,0,0,0,18190,12521,14308,14769,15925,15441,0,2000,1000,1542,764,3000,2,1,0.5,0.0,3000,1384.3333333333333,0.250414991700166,1.1972356296621325,15.5,0.3038405898548695,0
300000,1,1,1,58,1,2,2,2,2,2,158230,160242,156171,165556,169250,172804,6000,0,12000,6500,6500,6500,2,5,1.8333333333333333,0.0,12000,6250.0,0.5341382195392682,0.9665271583156784,174.0,0.5456942921301373,1
20000,1,2,2,30,0,-1,0,0,0,0,12755,832,2800,1231,1052,0,832,1000,900,500,0,0,0,0,-0.1666666666666666,0.0,1000,538.6666666666666,0.0415979201039948,4.097772542300278,6.0,0.1555755545556055,0
50000,1,2,2,46,0,0,0,0,0,0,47772,46935,33937,19277,14563,17293,2000,1221,595,1000,3500,2000,0,0,0.0,0.0175319700630561,3500,1719.3333333333333,0.9386812263754724,1.5943220437972443,23.0,0.5992446817730311,1
500000,2,2,2,44,0,0,0,0,0,0,77257,73089,81210,88888,107072,115264,10000,10000,10000,20000,10000,0,0,0,0.0,0.0,20000,10000.0,0.1461777076445847,0.8540050775075261,220.0,0.180926304814057,0
130000,2,2,1,40,-1,-1,-1,0,-1,-1,1445,1445,1651,1651,390,0,1445,1651,0,390,0,780,0,0,-0.8333333333333334,0.0,1651,711.0,0.0111152991130837,1.3160291438979963,52.0,0.0084383966277182,0
70000,2,1,2,28,2,2,2,2,2,2,59794,58267,63931,64585,66207,67577,0,6672,2300,2800,2600,0,2,6,2.0,0.0,6672,2395.3333333333335,0.8323738232310967,0.943204852155944,19.6,0.905608491307267,1
70000,2,3,2,29,-1,-1,2,0,0,0,24336,25510,24726,25377,24818,14978,3010,0,875,600,1000,600,2,1,0.0,0.0,3010,1014.1666666666666,0.3644233653804946,1.0448297328820546,20.3,0.3327214373128003,0
120000,2,2,2,27,0,0,0,0,0,2,36175,37062,32916,30947,22974,19539,3000,2000,1500,2000,0,8000,2,1,0.3333333333333333,0.0,8000,2750.0,0.3088474262714477,1.208391094483323,32.4,0.249460421163157,0
340000,1,2,1,48,0,0,0,0,0,0,73627,75052,76022,76402,75356,76237,3870,3819,2823,2876,2853,2863,0,0,0.0,0.037133499072649,3870,3184.0,0.2207405272337434,0.9758339923393314,163.2,0.2219091512475943,0
130000,1,1,2,41,-1,-1,-1,-1,-1,-1,1392,0,696,1076,316,696,0,696,1076,316,696,696,-1,0,-1.0,0.0,1076,580.0,0.0,1.9971305595408897,53.3,0.0053538049707309,1
240000,1,1,2,33,0,0,0,0,0,0,239009,243242,242128,216017,199069,202358,15018,35521,20003,7009,15018,20100,0,0,0.0,0.0324463702098899,35521,18778.166666666668,1.01350411039954,1.0687308144331358,79.2,0.931817645204256,0
50000,2,2,1,37,0,0,0,0,0,2,28522,29906,34057,34611,38359,37592,1849,5000,1417,4488,0,1540,2,1,0.3333333333333333,0.0,5000,2382.3333333333335,0.5981080378392433,0.8427947383195521,18.5,0.6768097971373906,0
210000,2,2,1,48,-1,-1,-1,-1,-1,0,11876,11876,11876,11876,18954,11876,11876,11876,11876,18954,5000,11876,0,0,-0.8333333333333334,0.2637826431020839,18954,11909.666666666666,0.0565521116566111,0.9095736533061016,100.8,0.0621695452243878,0
30000,1,2,2,30,2,2,2,2,2,2,20732,21451,20808,21761,22762,23139,1347,0,1300,1500,900,0,2,6,2.0,0.0,1500,841.1666666666666,0.7150094996833439,0.9520354510596284,9.0,0.7258258058064732,1
80000,2,2,2,22,0,0,0,0,0,0,76737,70614,68502,27160,27712,29245,3500,10092,966,2000,2000,1037,0,0,0.0,0.0141015721939185,10092,3265.8333333333335,0.8826639667004162,1.534862789023122,17.6,0.6249296883788953,0
50000,1,3,1,42,0,0,0,0,0,0,50708,44610,44043,28557,27903,29164,1872,1566,983,1027,3000,999,0,0,0.0,0.0223185905004086,3000,1574.5,0.8921821563568728,1.3522674240302943,21.0,0.749935001299974,0
220000,2,3,1,25,0,0,0,0,0,0,93674,123673,92036,93935,94607,93903,3500,4846,3000,3000,3000,10000,0,0,0.0,0.0317097919837645,10000,4557.666666666667,0.5621474447843419,0.9496649398311012,55.0,0.4483525074886023,0
40000,1,2,1,37,1,2,0,0,0,0,12127,11647,13138,14903,17664,19371,0,2000,2000,3000,2000,2000,2,1,0.5,0.0,3000,1833.3333333333333,0.2911677208069798,0.8188754839290537,14.8,0.3701990783563744,0
280000,1,1,2,26,0,0,0,0,2,2,245969,251120,254735,270486,276026,271408,10600,9300,20000,10000,0,11000,2,2,0.6666666666666666,0.0,20000,10150.0,0.8968539398073578,0.940158623984711,72.8,0.9343680915425302,0
90000,2,2,1,31,-1,-1,-2,-2,-2,-2,350,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.6666666666666667,0.0,0,0.0,0.0,5.8988764044943816,27.9,0.000648140946582,0
180000,2,2,2,39,0,0,0,0,0,0,166915,117351,115402,105844,98396,101390,6000,7030,8000,5396,5390,5006,0,0,0.0,0.0359462244482254,8000,6137.0,0.6519463780756773,1.41994090491476,70.2,0.6530500756477279,0
50000,1,2,2,30,0,0,0,0,0,0,32781,31702,26829,18948,18830,19358,1489,1326,642,2000,824,1000,0,0,0.0,0.0239284383153186,2000,1213.5,0.6340273194536109,1.324895253748636,15.0,0.49481677033126,1
320000,1,2,2,27,0,0,0,0,0,0,144648,150320,151365,154025,157082,160217,8000,6000,5671,5700,5741,9900,0,0,0.0,0.0365475576605998,9900,6835.333333333333,0.4697485320358374,0.9457589550848188,86.4,0.4779448605889773,0
70000,1,2,1,38,0,0,0,0,0,0,52121,53235,52015,38985,36097,36995,1965,1995,1336,1430,1500,1292,0,0,0.0,0.0256844047985235,1995,1586.3333333333333,0.7604891358694876,1.1605914182012511,26.6,0.6415336923758231,0
260000,2,1,2,36,1,2,2,2,2,2,2111,545,2332,1277,1996,1020,0,2007,0,1020,0,923,2,5,1.8333333333333333,0.0,2007,658.3333333333334,0.0020961457840546,1.3638419295789814,93.6,0.005949336092297,1
360000,1,1,1,38,0,0,0,0,0,0,277523,117239,121284,93951,58200,52585,4013,90054,9011,3007,2592,1013,0,0,0.0,0.0144600106657442,90054,18281.666666666668,0.3256629842694881,2.310163321253961,136.8,0.3336944434413608,0
