recent_pay_mean,pay_status_max,consecutive_delays,pay_0,severe_delay_count,pay_status_mean,financial_strain,pay_2,edu_payment_interaction,historical_pay_mean,pay_3,pay_volatility,pay_5,pay_4,pay_trend_change,pay_6,pay_amt1,pay_ratio_min,pay_improvement,pay_amt_mean,default
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,1217,0.0,0,552.8333333333334,0
-0.6666666666666666,0,0,0,0,-0.5,0,0,-0.5,-0.3333333333333333,-2,0.8366600265340756,0,-1,-0.3333333333333333,0,0,-405.0,0,23045.166666666668,0
0.6666666666666666,2,1,0,1,0.3333333333333333,5,0,0.6666666666666666,0.0,2,0.816496580927726,0,0,0.6666666666666666,0,1900,0.0318761384335154,0,1165.1666666666667,0
0.0,2,1,-1,1,-0.5,4,2,-0.0,-1.0,-1,1.224744871391589,-1,-1,1.0,-1,0,0.0,0,5686.333333333333,0
-1.0,-1,0,-1,0,-1.5,3,-1,-0.0,-2.0,-1,0.5477225575051661,-2,-2,1.0,-2,890,0.0,1,148.33333333333334,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,2103,0.0470070186418704,0,2357.1666666666665,1
3.0,4,6,4,6,2.5,6,3,2.5,2.0,2,0.8366600265340756,2,2,1.0,2,300,0.0057695636286708,2,498.8333333333333,1
0.0,2,1,-1,2,0.0,3,2,0.0,0.0,-1,1.5491933384829668,2,-1,0.0,-1,0,0.0,0,7855.833333333333,1
-1.0,-1,0,-1,0,-1.5,1,-1,-1.5,-2.0,-1,0.5477225575051661,-2,-2,1.0,-2,699,0.0,1,116.5,1
1.0,2,2,1,1,0.5,5,2,1.0,0.0,0,0.8366600265340756,0,0,1.0,0,0,0.0,1,1471.1666666666667,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,13713,0.0298367497024593,0,11839.5,0
-1.0,0,0,-1,0,-0.6666666666666666,0,-1,-0.0,-0.3333333333333333,-1,0.5163977794943223,0,-1,-0.6666666666666667,0,800,-2321.0,-1,654.3333333333334,0
-1.0,-1,0,-1,0,-1.0,0,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,7964,0.2670108505425271,0,18837.833333333332,0
0.0,1,1,1,0,0.0,0,-1,0.0,0.0,0,0.6324555320336759,0,0,0.0,0,1012,0.0918804673281277,1,7230.0,1
0.0,2,1,0,1,0.3333333333333333,7,0,0.0,0.6666666666666666,0,0.816496580927726,2,0,-0.6666666666666666,0,11000,0.0002419066450703,0,11956.0,1
-0.3333333333333333,0,0,-1,0,-0.6666666666666666,1,0,-0.6666666666666666,-1.0,0,0.5163977794943223,-1,-1,0.6666666666666667,-1,10000,0.0,0,3862.6666666666665,0
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,2591,0.0321019731887332,0,1989.6666666666667,0
-1.0,0,0,-1,0,-0.8333333333333334,1,-1,-0.8333333333333334,-0.6666666666666666,-1,0.752772652709081,0,0,-0.3333333333333333,-2,6439,0.0,1,6406.666666666667,0
-0.3333333333333333,1,1,1,0,-0.8333333333333334,0,-1,-0.0,-1.3333333333333333,-1,0.983192080250175,-1,-1,1.0,-2,2329,0.0,3,3108.5,0
1.0,2,2,2,2,0.0,4,2,0.0,-1.0,-1,1.5491933384829668,-1,-1,2.0,-1,0,0.0,3,1022.5,1
-2.0,-1,0,-2,0,-1.5,0,-2,-0.0,-1.0,-2,0.5477225575051661,-1,-1,-1.0,-1,0,0.0,-1,3704.1666666666665,0
0.0,2,1,0,1,0.3333333333333333,7,0,0.6666666666666666,0.6666666666666666,0,0.816496580927726,0,0,-0.6666666666666666,2,4200,0.0,-2,3582.6666666666665,0
1.6666666666666667,2,4,1,3,1.1666666666666667,7,2,1.1666666666666667,0.6666666666666666,2,0.9831920802501752,0,2,1.0,0,2422,0.0,1,1003.8333333333334,0
0.0,0,0,0,0,-0.1666666666666666,1,0,-0.1666666666666666,-0.3333333333333333,0,0.408248290463863,0,0,0.3333333333333333,-1,7023,0.0346923076923076,1,7924.5,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,2063,0.0123643572621035,0,985.5,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,5500,0.0369832743141914,0,4533.333333333333,0
-1.0,-1,0,-1,0,-1.0,0,-1,-2.0,-1.0,-1,0.0,-1,-1,0.0,-1,875,0.0,0,1834.8333333333333,0
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,15000,0.0225720455218658,0,9487.0,0
-1.0,-1,0,-1,0,-1.1666666666666667,0,-1,-0.0,-1.3333333333333333,-1,0.408248290463863,-2,-1,0.3333333333333332,-1,37791,-2.059147579008408,0,48557.166666666664,0
0.6666666666666666,2,1,2,1,0.3333333333333333,6,0,0.6666666666666666,0.0,0,0.816496580927726,0,0,0.6666666666666666,0,4183,0.0176366843033509,2,1815.5,1
1.6666666666666667,2,4,1,3,1.1666666666666667,7,2,1.1666666666666667,0.6666666666666666,2,0.9831920802501752,0,2,1.0,0,0,0.0,1,566.6666666666666,0
0.6666666666666666,2,1,2,2,0.6666666666666666,5,0,1.3333333333333333,0.6666666666666666,0,1.0327955589886446,2,0,0.0,0,2368,0.0,2,2601.3333333333335,1
-1.0,0,0,-1,0,-0.8333333333333334,0,-1,-0.0,-0.6666666666666666,-1,0.408248290463863,-1,-1,-0.3333333333333333,0,23295,0.2661900597026276,-1,31609.833333333332,0
-1.0,0,0,-1,0,-0.8333333333333334,0,-1,-1.6666666666666667,-0.6666666666666666,-1,0.408248290463863,-1,-1,-0.3333333333333333,0,712,0.0,-1,1487.6666666666667,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,3997,0.0318637759849093,0,2949.6666666666665,0
1.6666666666666667,2,4,1,3,1.1666666666666667,5,2,1.1666666666666667,0.6666666666666666,2,0.9831920802501752,0,2,1.0,0,8000,0.0,1,7016.666666666667,1
-1.0,-1,0,-1,0,-1.0,1,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,878,0.3895759717314487,0,631.1666666666666,1
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,22863,0.0081029183696928,0,65948.16666666667,1
0.0,2,1,0,1,0.3333333333333333,5,0,0.3333333333333333,0.6666666666666666,0,0.816496580927726,0,0,-0.6666666666666666,2,5000,0.0312587915351192,-2,4333.333333333333,0
2.0,2,3,2,4,1.3333333333333333,5,2,1.3333333333333333,0.6666666666666666,2,1.0327955589886446,0,0,1.3333333333333337,2,2458,0.0,0,1002.5,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,5202,0.0278805043926902,0,20332.666666666668,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,1228,0.0,0,430.6666666666667,0
-1.0,0,0,-1,0,-0.8333333333333334,0,-1,-1.6666666666666667,-0.6666666666666666,-1,0.408248290463863,-1,-1,-0.3333333333333333,0,1207,0.0653415687549342,-1,5106.5,0
1.3333333333333333,2,2,2,2,0.6666666666666666,7,2,0.6666666666666666,0.0,0,1.0327955589886446,0,0,1.3333333333333333,0,0,0.0,2,1100.0,0
1.6666666666666667,2,6,1,5,1.8333333333333333,5,2,1.8333333333333333,2.0,2,0.408248290463863,2,2,-0.3333333333333332,2,1543,0.0,-1,775.1666666666666,1
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,1064,0.0297264398744314,0,2449.6666666666665,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,2000,0.021016252568653,0,3650.0,0
-1.0,1,1,1,0,-1.0,0,-2,-2.0,-1.0,-2,1.095445115010332,-1,-1,0.0,-1,0,0.0,2,3461.5,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,1365,0.0364694552610643,0,1102.5,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,1800,0.0313650050184008,0,2030.5,1
2.0,2,5,2,5,1.6666666666666667,8,2,1.6666666666666667,1.3333333333333333,2,0.816496580927726,2,2,0.6666666666666667,0,5516,0.0,2,39737.333333333336,0
0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,1200,0.0370547975064301,0,7783.333333333333,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,14599,0.0180878139356201,0,9426.833333333334,0
0.0,0,0,0,0,-0.6666666666666666,2,0,-0.6666666666666666,-1.3333333333333333,0,1.0327955589886446,-2,0,1.3333333333333333,-2,1800,-0.0,2,650.0,1
0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,60284,0.1885178236397748,0,18421.166666666668,0
0.6666666666666666,2,1,0,1,0.1666666666666666,3,0,0.1666666666666666,-0.3333333333333333,2,0.983192080250175,0,-1,1.0,0,7000,0.0,0,30733.333333333332,0
2.0,2,5,2,5,1.6666666666666667,5,2,1.6666666666666667,1.3333333333333333,2,0.816496580927726,2,2,0.6666666666666667,0,3000,0.0,2,1500.0,1
0.6666666666666666,2,4,0,4,1.3333333333333333,5,0,1.3333333333333333,2.0,2,1.0327955589886446,2,2,-1.3333333333333337,2,4200,0.0,-2,2568.0,0
-0.3333333333333333,0,0,-1,0,-0.1666666666666666,0,0,-0.1666666666666666,0.0,0,0.408248290463863,0,0,-0.3333333333333333,0,1500,0.1007303563550806,-1,4131.5,0
-0.6666666666666666,1,1,1,0,-1.1666666666666667,0,-2,-0.0,-1.6666666666666667,-1,1.1690451944500122,-2,-1,1.0,-2,0,0.0,3,252.0,0
-1.0,2,1,-1,1,-0.3333333333333333,4,-1,-0.0,0.3333333333333333,-1,1.2110601416389968,2,-1,-1.3333333333333333,0,23944,0.0,-1,4330.666666666667,0
-1.0,1,1,1,0,-1.3333333333333333,0,-2,-1.3333333333333333,-1.6666666666666667,-2,1.2110601416389966,-2,-2,0.6666666666666667,-1,0,-32.4853249475891,2,10697.0,0
0.0,0,0,0,0,-0.3333333333333333,3,0,-0.3333333333333333,-0.6666666666666666,0,0.816496580927726,0,0,0.6666666666666666,-2,1700,0.0,2,833.3333333333334,0
0.0,2,1,-1,1,-0.5,3,2,-0.5,-1.0,-1,1.224744871391589,-1,-1,1.0,-1,0,0.0,0,3705.6666666666665,0
-1.0,-1,0,-1,0,-1.0,1,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,8146,0.0033913981809773,0,18241.666666666668,0
-1.0,-1,0,-1,0,-1.0,0,-1,-2.0,-1.0,-1,0.0,-1,-1,0.0,-1,2475,0.0168786692759295,0,3735.5,0
0.6666666666666666,2,1,2,1,0.3333333333333333,7,0,0.6666666666666666,0.0,0,0.816496580927726,0,0,0.6666666666666666,0,2000,0.0371370375633555,2,2644.6666666666665,1
-1.0,1,1,1,0,-1.3333333333333333,0,-2,-1.3333333333333333,-1.6666666666666667,-2,1.2110601416389966,-2,-2,0.6666666666666667,-1,0,0.0,2,114.66666666666669,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,1500,0.0,0,2083.3333333333335,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,4500,0.0323466409810376,0,4916.666666666667,0
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,3592,0.0295828319294023,0,3304.1666666666665,0
0.6666666666666666,2,2,0,2,0.6666666666666666,5,0,0.0,0.6666666666666666,2,1.0327955589886446,0,2,0.0,0,4500,0.0,0,2093.1666666666665,0
-0.3333333333333333,0,0,0,0,-0.6666666666666666,1,0,-1.3333333333333333,-1.0,-1,0.5163977794943223,-1,-1,0.6666666666666667,-1,4000,0.0,1,8515.0,1
-0.3333333333333333,0,0,-1,0,-0.1666666666666666,3,0,-0.0,0.0,0,0.408248290463863,0,0,-0.3333333333333333,0,7416,0.0606232880252209,-1,6242.333333333333,0
2.0,3,4,1,3,1.3333333333333333,7,3,1.3333333333333333,0.6666666666666666,2,1.2110601416389968,0,2,1.3333333333333337,0,0,0.0,1,4666.666666666667,0
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,9000,0.0255156283223474,0,7858.333333333333,0
1.0,2,2,1,1,0.5,5,2,0.5,0.0,0,0.8366600265340756,0,0,1.0,0,23,0.0006542268745022,1,1780.1666666666667,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,4491,0.036439858110287,0,1438.0,1
1.0,2,2,1,1,0.5,7,2,1.0,0.0,0,0.8366600265340756,0,0,1.0,0,0,0.0,1,510.3333333333333,0
0.6666666666666666,2,2,1,3,0.8333333333333334,3,-1,1.6666666666666667,1.0,2,1.4719601443879744,-1,2,-0.3333333333333333,2,800,0.0,-1,291.6666666666667,0
2.3333333333333335,3,6,2,6,2.5,7,2,5.0,2.6666666666666665,3,0.5477225575051661,2,3,-0.333333333333333,3,5000,0.0,-1,2450.0,1
0.6666666666666666,2,2,1,2,0.3333333333333333,3,-1,0.0,0.0,2,1.5055453054181622,-1,2,0.6666666666666666,-1,2916,-14.653266331658292,2,12884.166666666666,0
1.0,2,2,-1,3,0.5,4,2,0.0,0.0,2,1.6431676725154984,2,-1,1.0,-1,0,-7.543624161073826,0,331.8333333333333,1
1.6666666666666667,2,3,1,2,-0.1666666666666666,6,2,-0.0,-2.0,2,2.0412414523193148,-2,-2,3.666666666666667,-2,0,0.0,3,0.0,0
0.0,0,0,0,0,-0.3333333333333333,1,0,-0.6666666666666666,-0.6666666666666666,0,0.5163977794943223,-1,0,0.6666666666666666,-1,10000,0.0074090538638215,1,10148.5,0
-2.0,-2,0,-2,0,-2.0,2,-2,-0.0,-2.0,-2,0.0,-2,-2,0.0,-2,0,0.0,0,0.0,1
-0.3333333333333333,0,0,-1,0,-0.1666666666666666,3,0,-0.0,0.0,0,0.408248290463863,0,0,-0.3333333333333333,0,5000,0.1118693366148338,-1,3916.6666666666665,0
-0.6666666666666666,0,0,0,0,-0.6666666666666666,3,-1,-0.6666666666666666,-0.6666666666666666,-1,0.5163977794943223,-1,0,0.0,-1,1000,0.0,1,795.0,0
0.6666666666666666,2,1,2,1,0.3333333333333333,6,0,0.0,0.0,0,0.816496580927726,0,0,0.6666666666666666,0,8011,0.0237328883581523,2,4702.5,0
-0.6666666666666666,0,0,-1,0,-0.3333333333333333,0,-1,-0.0,0.0,0,0.5163977794943223,0,0,-0.6666666666666666,0,17402,0.0106622292071122,-1,9293.5,1
0.0,3,3,0,3,1.1666666666666667,7,0,0.0,2.3333333333333335,0,1.3291601358251257,2,3,-2.3333333333333335,2,2200,0.0,-2,3133.8333333333335,0
1.6666666666666667,2,3,1,2,0.8333333333333334,7,2,0.8333333333333334,0.0,2,0.983192080250175,0,0,1.6666666666666667,0,8500,0.0,1,5583.333333333333,1
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,2000,0.0364992840814891,0,1797.5,0
-2.0,-2,0,-2,0,-2.0,2,-2,-0.0,-2.0,-2,0.0,-2,-2,0.0,-2,0,0.0,0,0.0,0
0.0,2,1,0,1,0.0,4,0,0.0,0.0,0,1.095445115010332,2,-1,0.0,-1,1081,-2.5404996214988644,1,1762.1666666666667,0
-0.6666666666666666,1,1,1,0,-0.8333333333333334,0,-2,-0.0,-1.0,-1,0.983192080250175,-1,-1,0.3333333333333333,-1,0,0.0,2,3289.5,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,1500,0.1093533571480644,0,1666.6666666666667,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,2003,0.0364954425116824,0,2403.6666666666665,0
1.0,2,2,1,1,0.5,7,2,0.5,0.0,0,0.8366600265340756,0,0,1.0,0,0,0.0,1,953.3333333333334,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,4500,0.0482988086293871,0,4083.3333333333335,0
0.6666666666666666,2,1,2,1,0.3333333333333333,7,0,0.0,0.0,0,0.816496580927726,0,0,0.6666666666666666,0,1480,0.035477928634782,2,1245.8333333333333,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,10000,0.0331318914334181,0,7506.666666666667,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,1483,0.056370685722974,0,2247.1666666666665,0
0.0,0,0,0,0,-0.3333333333333333,3,0,-0.6666666666666666,-0.6666666666666666,0,0.816496580927726,0,0,0.6666666666666666,-2,2000,0.0,2,1000.0,0
-0.6666666666666666,1,1,1,0,-1.0,0,-2,-0.0,-1.3333333333333333,-1,1.095445115010332,-1,-1,0.6666666666666666,-2,0,0.0,3,594.8333333333334,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,2200,0.0375140677754157,0,1266.6666666666667,0
-1.0,1,1,1,0,-1.1666666666666667,0,-2,-0.0,-1.3333333333333333,-2,1.1690451944500122,-1,-1,0.3333333333333332,-2,0,-1.0050251256281406,3,533.3333333333334,1
-1.3333333333333333,-1,0,-1,0,-1.3333333333333333,0,-1,-2.6666666666666665,-1.3333333333333333,-2,0.5163977794943223,-1,-2,0.0,-1,0,-2.4354603019970775,0,3251.6666666666665,0
-1.0,0,0,-1,0,-0.5,0,-1,-0.5,0.0,-1,0.5477225575051661,0,0,-1.0,0,918,0.0502664119835126,-1,4083.5,0
1.3333333333333333,3,2,-1,3,1.0,5,3,1.0,0.6666666666666666,2,1.8973665961010275,-1,0,0.6666666666666666,3,0,0.0,-4,342.8333333333333,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,2504,0.013234768093478,0,1625.0,0
0.0,0,0,0,0,-1.0,1,0,-1.0,-2.0,0,1.095445115010332,-2,-2,2.0,-2,4000,0.0,2,14833.333333333334,0
6.0,7,6,7,6,4.5,7,6,4.5,3.0,5,1.8708286933869709,3,4,3.0,2,0,0.0,5,529.6666666666666,1
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,29456,0.0263451210862296,0,5604.5,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,20000,0.0386189850930717,0,5166.666666666667,0
0.0,0,0,0,0,-1.0,3,0,-1.0,-2.0,0,1.095445115010332,-2,-2,2.0,-2,2025,0.0,2,337.5,0
-1.0,-1,0,-1,0,-1.1666666666666667,0,-1,-1.1666666666666667,-1.3333333333333333,-1,0.408248290463863,-2,-1,0.3333333333333332,-1,0,-29.6,0,9430.833333333334,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,5000,0.0200501253132832,0,2433.3333333333335,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,7000,0.0342859102052011,0,6583.333333333333,0
-2.0,-2,0,-2,0,-2.0,0,-2,-0.0,-2.0,-2,0.0,-2,-2,0.0,-2,2522,0.7518822724161534,0,2929.8333333333335,1
2.0,2,4,2,4,0.8333333333333334,6,2,0.0,-0.3333333333333333,2,1.834847859269718,-2,2,2.3333333333333335,-1,3000,0.0,3,570.8333333333334,0
0.0,2,2,-1,2,0.0,3,-1,0.0,0.0,2,1.5491933384829668,-1,2,0.0,-1,4465,0.0,0,4911.0,0
0.0,0,0,0,0,-0.3333333333333333,2,0,-0.3333333333333333,-0.6666666666666666,0,0.5163977794943223,-1,0,0.6666666666666666,-1,3380,-0.0,1,1180.0,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,1815,0.0426160577305528,0,1802.5,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,30000,0.0239929459810655,0,6026.166666666667,1
-1.3333333333333333,0,0,-1,0,-1.0,0,-1,-2.0,-0.6666666666666666,-2,0.6324555320336759,0,-1,-0.6666666666666666,-1,8435,0.0,0,4348.833333333333,0
-1.0,0,0,-1,0,-0.6666666666666666,0,-1,-0.6666666666666666,-0.3333333333333333,-1,0.5163977794943223,0,-1,-0.6666666666666667,0,6237,0.0216362407031778,-1,5287.0,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,140013,0.0349218023618878,0,27753.5,0
1.6666666666666667,2,4,1,3,1.1666666666666667,6,2,1.1666666666666667,0.6666666666666666,2,0.9831920802501752,0,2,1.0,0,0,0.0,1,1509.6666666666667,0
-1.0,1,1,1,0,-1.0,0,-2,-2.0,-1.0,-2,1.095445115010332,-1,-1,0.0,-1,0,0.0,2,2412.3333333333335,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,3459,0.0389904637374033,0,4409.833333333333,0
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,3006,0.0324182714393911,0,2695.5,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,28000,0.0202641514167095,0,10856.166666666666,0
-0.3333333333333333,0,0,0,0,-0.5,1,0,-1.0,-0.6666666666666666,-1,0.5477225575051661,-1,0,0.3333333333333333,-1,1425,0.014022281982328,1,4048.0,0
-1.0,-1,0,-1,0,-1.0,3,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,307,0.0267235376044568,0,680.5,0
0.0,0,0,0,0,-0.1666666666666666,1,0,-0.1666666666666666,-0.3333333333333333,0,0.408248290463863,-1,0,0.3333333333333333,0,5006,0.2249210746730236,0,3916.1666666666665,1
1.6666666666666667,2,3,1,2,0.8333333333333334,6,2,0.0,0.0,2,0.983192080250175,0,0,1.6666666666666667,0,2000,0.0,1,709.1666666666666,0
0.0,0,0,0,0,-0.1666666666666666,3,0,-0.1666666666666666,-0.3333333333333333,0,0.408248290463863,-1,0,0.3333333333333333,0,5000,0.0265992896732665,0,15570.833333333334,1
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,3600,0.0372665020729491,0,3933.3333333333335,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,9431,0.0300027406914372,0,8238.5,0
0.6666666666666666,2,1,0,1,0.3333333333333333,5,0,0.3333333333333333,0.0,2,0.816496580927726,0,0,0.6666666666666666,0,2800,0.0,0,1133.3333333333333,1
-0.3333333333333333,0,0,0,0,-0.3333333333333333,3,-1,-0.0,-0.3333333333333333,0,0.5163977794943223,0,0,0.0,-1,3414,0.0,1,3401.5,0
-1.0,-1,0,-1,0,-1.0,0,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,3128,0.0,0,2466.6666666666665,0
-0.6666666666666666,0,0,0,0,-0.6666666666666666,0,-1,-0.6666666666666666,-0.6666666666666666,-1,0.5163977794943223,-1,0,0.0,-1,1052,0.0,1,15199.333333333334,0
0.6666666666666666,2,1,2,1,0.3333333333333333,5,0,0.0,0.0,0,0.816496580927726,0,0,0.6666666666666666,0,8752,0.0316006874738225,2,7420.333333333333,1
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,2007,0.0273403979325071,0,1588.5,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,6317,0.0454305857547604,0,3902.8333333333335,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,26531,0.0333729770219923,0,10804.166666666666,0
0.0,2,1,-1,1,-0.1666666666666666,4,2,-0.1666666666666666,-0.3333333333333333,-1,1.1690451944500122,0,-1,0.3333333333333333,0,0,0.0,-1,1984.8333333333333,0
0.0,0,0,0,0,-0.1666666666666666,3,0,-0.1666666666666666,-0.3333333333333333,0,0.408248290463863,0,-1,0.3333333333333333,0,5879,0.0,0,3200.5,0
7.0,8,6,8,6,5.5,7,7,5.5,4.0,6,1.8708286933869709,4,5,3.0,3,0,0.0,5,0.0,0
-1.0,-1,0,-1,0,-1.5,2,-1,-0.0,-2.0,-1,0.5477225575051661,-2,-2,1.0,-2,3431,-0.0,1,571.8333333333334,1
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,3748,0.0346762922448799,0,4918.166666666667,0
0.6666666666666666,2,1,2,1,0.3333333333333333,6,0,0.6666666666666666,0.0,0,0.816496580927726,0,0,0.6666666666666666,0,2536,0.0153082137789689,2,1654.8333333333333,1
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,47000,0.0,0,8083.333333333333,0
-1.0,-1,0,-1,0,-1.0,1,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,12557,0.0,0,5125.666666666667,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,2371,0.0184796926026671,0,1577.3333333333333,0
-1.0,-1,0,-1,0,-1.0,1,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,4203,0.0475737392959086,0,2644.6666666666665,0
0.0,0,0,0,0,0.0,4,0,0.0,0.0,0,0.0,0,0,0.0,0,8500,0.0346662968928331,0,7383.333333333333,0
-2.0,-2,0,-2,0,-2.0,3,-2,-2.0,-2.0,-2,0.0,-2,-2,0.0,-2,0,0.0,0,0.0,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,1501,0.0317783113637477,0,754.8333333333334,0
-0.6666666666666666,0,0,-1,0,-0.3333333333333333,0,-1,-0.0,0.0,0,0.5163977794943223,0,0,-0.6666666666666666,0,1545,0.1962430624733172,-1,1820.6666666666667,0
2.6666666666666665,3,6,3,6,2.3333333333333335,5,3,2.3333333333333335,2.0,2,0.5163977794943222,2,2,0.6666666666666665,2,1800,0.0,1,1273.3333333333333,1
2.0,2,6,2,6,2.0,7,2,2.0,2.0,2,0.0,2,2,0.0,2,1300,0.0,0,1878.5,1
0.6666666666666666,2,1,0,1,0.3333333333333333,5,0,0.3333333333333333,0.0,2,0.816496580927726,0,0,0.6666666666666666,0,8000,0.0,0,2500.0,0
-1.0,1,1,1,0,-1.1666666666666667,0,-2,-0.0,-1.3333333333333333,-2,1.1690451944500122,-1,-2,0.3333333333333332,-1,0,0.0,2,116.66666666666669,1
0.0,2,3,0,3,1.0,5,0,1.0,2.0,0,1.095445115010332,2,2,-2.0,2,2000,0.0,-2,1183.3333333333333,1
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,8501,0.0312668490035192,0,7050.666666666667,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,4000,0.0369398790085122,0,4208.333333333333,0
0.0,0,0,0,0,0.0,2,0,0.0,0.0,0,0.0,0,0,0.0,0,4652,0.0295764428127402,0,10334.333333333334,0
-1.0,-1,0,-1,0,-1.0,0,-1,-0.0,-1.0,-1,0.0,-1,-1,0.0,-1,445,0.3361027190332326,0,5197.0,0
0.0,0,0,0,0,-0.3333333333333333,0,0,-0.3333333333333333,-0.6666666666666666,0,0.5163977794943223,-1,0,0.6666666666666666,-1,1292,-133.82236842105263,1,5229.833333333333,0
-0.3333333333333333,0,0,0,0,-1.0,0,0,-2.0,-1.6666666666666667,-1,0.8944271909999159,-2,-1,1.3333333333333337,-2,1000,-4.028436018957346,2,1183.3333333333333,0
0.0,0,0,0,0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,3100,0.0480694681345945,0,5183.333333333333,0
